adcode,year,ntl_mean,ntl_sum,ntl_n
330603,2008,21.953011250827267,33171.0,1511
330603,2009,18.832561217736597,28456.0,1511
330603,2010,23.41958967571145,35387.0,1511
330603,2011,24.26671078755791,36667.0,1511
330603,2012,24.84778292521509,37545.0,1511
330603,2013,26.089344804765055,39421.0,1511
330603,2014,25.413633355393777,38400.0,1511
330603,2015,25.86366644606221,39080.0,1511
330603,2016,26.134348113831898,39489.0,1511
330603,2017,30.748510919920584,46461.0,1511
330603,2018,31.317008603573793,47320.0,1511
330603,2019,33.51489080079418,50641.0,1511
330603,2020,29.617471872931834,44752.0,1511
330604,2000,7.219224283305228,12843.0,1779
330604,2001,7.486228218100056,13318.0,1779
330604,2002,9.093872962338393,16178.0,1779
330604,2003,10.585722315907814,18832.0,1779
330604,2004,11.32433951658235,20146.0,1779
330604,2005,11.720629567172569,20851.0,1779
330604,2006,13.116357504215852,23334.0,1779
330604,2007,14.556492411467117,25896.0,1779
330604,2008,15.436762225969646,27462.0,1779
330604,2009,13.81169196177628,24571.0,1779
330604,2010,17.01911186059584,30277.0,1779
330604,2011,17.32096683530073,30814.0,1779
330604,2012,17.288926363125352,30757.0,1779
330604,2013,18.4345137717819,32795.0,1779
330604,2014,17.45025295109612,31044.0,1779
330604,2015,18.22540753232153,32423.0,1779
330604,2016,17.82462057335582,31710.0,1779
330604,2017,22.238898257448003,39563.0,1779
330604,2018,21.711073636874648,38624.0,1779
330604,2019,26.243395165823497,46687.0,1779
330604,2020,23.31478358628443,41477.0,1779
330624,2000,3.387138263665595,5267.0,1555
330624,2001,3.094533762057878,4812.0,1555
330624,2002,4.348553054662379,6762.0,1555
330624,2003,4.546623794212219,7070.0,1555
330624,2004,5.946623794212218,9247.0,1555
330624,2005,4.80192926045016,7467.0,1555
330624,2006,4.310610932475885,6703.0,1555
330624,2007,4.723472668810289,7345.0,1555
330624,2008,4.736334405144695,7365.0,1555
330624,2009,4.544051446945337,7066.0,1555
330624,2010,4.965273311897106,7721.0,1555
330624,2011,6.116398713826366,9511.0,1555
330624,2012,6.398713826366559,9950.0,1555
330624,2013,6.684887459807074,10395.0,1555
330624,2014,4.909967845659164,7635.0,1555
330624,2015,4.614147909967846,7175.0,1555
330624,2016,4.55048231511254,7076.0,1555
330624,2017,7.9504823151125406,12363.0,1555
330624,2018,8.45016077170418,13140.0,1555
330624,2019,9.85337620578778,15322.0,1555
330624,2020,10.9491961414791,17026.0,1555
330681,2000,5.391023571197933,16696.0,3097
330681,2001,6.058766548272522,18764.0,3097
330681,2002,7.31772683241847,22663.0,3097
330681,2003,8.002583144979011,24784.0,3097
330681,2004,9.040684533419439,27999.0,3097
330681,2005,9.030674846625766,27968.0,3097
330681,2006,9.146270584436552,28326.0,3097
330681,2007,10.29641588634162,31888.0,3097
330681,2008,10.272844688408137,31815.0,3097
330681,2009,9.72747820471424,30126.0,3097
330681,2010,11.202131094607685,34693.0,3097
330681,2011,12.514368743945754,38757.0,3097
330681,2012,13.438488860187277,41619.0,3097
330681,2013,13.99160477881821,43332.0,3097
330681,2014,10.75234097513723,33300.0,3097
330681,2015,10.725217952857603,33216.0,3097
330681,2016,11.128188569583468,34464.0,3097
330681,2017,15.409428479173394,47723.0,3097
330681,2018,15.35356796900226,47550.0,3097
330681,2019,17.208588957055216,53295.0,3097
330681,2020,18.979980626412658,58781.0,3097
330683,2000,3.825169255276782,9605.0,2511
330683,2001,4.103146156909598,10303.0,2511
330683,2002,5.585025886101155,14024.0,2511
330683,2003,6.494623655913978,16308.0,2511
330683,2004,6.558343289526086,16468.0,2511
330683,2005,7.05973715651135,17727.0,2511
330683,2006,6.978892871365989,17524.0,2511
330683,2007,6.776981282357626,17017.0,2511
330683,2008,7.142174432497013,17934.0,2511
330683,2009,6.305455993628037,15833.0,2511
330683,2010,7.308243727598566,18351.0,2511
330683,2011,7.187176423735563,18047.0,2511
330683,2012,7.882118677817602,19792.0,2511
330683,2013,8.32536837913182,20905.0,2511
330683,2014,5.244125846276384,13168.0,2511
330683,2015,5.350059737156512,13434.0,2511
330683,2016,6.446037435284747,16186.0,2511
330683,2017,9.918757467144564,24906.0,2511
330683,2018,9.863799283154123,24768.0,2511
330683,2019,11.086818000796496,27839.0,2511
330683,2020,13.019912385503783,32693.0,2511
330702,2000,5.1989405532666275,8833.0,1699
330702,2001,5.809888169511478,9871.0,1699
330702,2002,6.350206003531489,10789.0,1699
330702,2003,7.716303708063567,13110.0,1699
330702,2004,7.840494408475574,13321.0,1699
330702,2005,7.46380223660977,12681.0,1699
330702,2006,7.366097704532078,12515.0,1699
330702,2007,8.01648028251913,13620.0,1699
330702,2008,8.065332548557976,13703.0,1699
330702,2009,7.317245438493232,12432.0,1699
330702,2010,9.101824602707476,15464.0,1699
330702,2011,9.88875809299588,16801.0,1699
330702,2012,11.033549146556798,18746.0,1699
330702,2013,11.92642731018246,20263.0,1699
330702,2014,9.59329017068864,16299.0,1699
330702,2015,9.61389052383755,16334.0,1699
330702,2016,11.13007651559741,18910.0,1699
330702,2017,13.330782813419658,22649.0,1699
330702,2018,14.437904649793996,24530.0,1699
330702,2019,17.13007651559741,29104.0,1699
330702,2020,17.755150088287227,30166.0,1699
330703,2000,6.182448036951501,5354.0,866
330703,2001,6.882217090069284,5960.0,866
330703,2002,7.780600461893765,6738.0,866
330703,2003,11.310623556581985,9795.0,866
330703,2004,12.860277136258661,11137.0,866
330703,2005,12.128175519630485,10503.0,866
330703,2006,11.053117782909931,9572.0,866
330703,2007,12.675519630484988,10977.0,866
330703,2008,12.808314087759815,11092.0,866
330703,2009,11.115473441108545,9626.0,866
330703,2010,12.617782909930716,10927.0,866
330703,2011,15.479214780600461,13405.0,866
330703,2012,16.648960739030024,14418.0,866
330703,2013,17.79445727482679,15410.0,866
330703,2014,15.34526558891455,13289.0,866
330703,2015,15.152424942263279,13122.0,866
330703,2016,18.71593533487298,16208.0,866
330703,2017,23.494226327944574,20346.0,866
330703,2018,25.155889145496534,21785.0,866
330703,2019,31.15935334872979,26984.0,866
330703,2020,34.146651270207855,29571.0,866
330723,2000,1.84814453125,3785.0,2048
330723,2001,2.4443359375,5006.0,2048
330723,2002,2.98583984375,6115.0,2048
330723,2003,3.123046875,6396.0,2048
330723,2004,4.0322265625,8258.0,2048
330723,2005,3.8525390625,7890.0,2048
330723,2006,3.935546875,8060.0,2048
330723,2007,4.77294921875,9775.0,2048
330723,2008,4.66259765625,9549.0,2048
330723,2009,4.06591796875,8327.0,2048
330723,2010,4.80908203125,9849.0,2048
330723,2011,5.4013671875,11062.0,2048
330723,2012,6.2392578125,12778.0,2048
330723,2013,6.1103515625,12514.0,2048
330723,2014,4.86376953125,9961.0,2048
330723,2015,4.97998046875,10199.0,2048
330723,2016,5.08447265625,10413.0,2048
330723,2017,7.00146484375,14339.0,2048
330723,2018,7.203125,14752.0,2048
330723,2019,8.27392578125,16945.0,2048
330723,2020,8.78759765625,17997.0,2048
330726,2000,3.262551440329218,3964.0,1215
330726,2001,4.300411522633745,5225.0,1215
330726,2002,4.922633744855967,5981.0,1215
330726,2003,5.867489711934156,7129.0,1215
330726,2004,6.808230452674897,8272.0,1215
330726,2005,7.304526748971194,8875.0,1215
330726,2006,7.393415637860082,8983.0,1215
330726,2007,8.246913580246913,10020.0,1215
330726,2008,8.63127572016461,10487.0,1215
330726,2009,7.08641975308642,8610.0,1215
330726,2010,8.736625514403292,10615.0,1215
330726,2011,9.361316872427983,11374.0,1215
330726,2012,10.33991769547325,12563.0,1215
330726,2013,11.11275720164609,13502.0,1215
330726,2014,8.863374485596708,10769.0,1215
330726,2015,9.699588477366255,11785.0,1215
330726,2016,10.783539094650205,13102.0,1215
330726,2017,13.766255144032922,16726.0,1215
330726,2018,14.42962962962963,17532.0,1215
330726,2019,17.39835390946502,21139.0,1215
330726,2020,19.031275720164608,23123.0,1215
330727,2000,0.46597222222222223,671.0,1440
330727,2001,0.46805555555555556,674.0,1440
330727,2002,1.23125,1773.0,1440
330727,2003,1.0444444444444445,1504.0,1440
330727,2004,1.5229166666666667,2193.0,1440
330727,2005,1.448611111111111,2086.0,1440
330727,2006,1.1881944444444446,1711.0,1440
330727,2007,1.5222222222222221,2192.0,1440
330727,2008,1.6541666666666666,2382.0,1440
330727,2009,1.4430555555555555,2078.0,1440
330727,2010,1.9951388888888888,2873.0,1440
330727,2011,2.676388888888889,3854.0,1440
330727,2012,2.8270833333333334,4071.0,1440
330727,2013,3.1215277777777777,4495.0,1440
330727,2014,0.9576388888888889,1379.0,1440
330727,2015,1.0368055555555555,1493.0,1440
330727,2016,1.1083333333333334,1596.0,1440
330727,2017,3.1618055555555555,4553.0,1440
330727,2018,3.6979166666666665,5325.0,1440
330727,2019,3.875,5580.0,1440
330727,2020,4.493055555555555,6470.0,1440
330781,2000,3.494617868675996,6493.0,1858
330781,2001,4.715823466092573,8762.0,1858
330781,2002,4.962863293864371,9221.0,1858
330781,2003,6.378363832077503,11851.0,1858
330781,2004,6.855220667384284,12737.0,1858
330781,2005,6.7029063509149625,12454.0,1858
330781,2006,5.901506996770721,10965.0,1858
330781,2007,7.186221743810549,13352.0,1858
330781,2008,7.382669537136706,13717.0,1858
330781,2009,5.916038751345533,10992.0,1858
330781,2010,6.942411194833154,12899.0,1858
330781,2011,7.670613562970937,14252.0,1858
330781,2012,8.971474703982777,16669.0,1858
330781,2013,9.193218514531754,17081.0,1858
330781,2014,6.652852529601723,12361.0,1858
330781,2015,7.343918191603875,13645.0,1858
330781,2016,8.062970936490851,14981.0,1858
330781,2017,11.73573735199139,21805.0,1858
330781,2018,12.243810548977395,22749.0,1858
330781,2019,13.579117330462863,25230.0,1858
330781,2020,15.236275565123789,28309.0,1858
330782,2000,9.811926605504587,14973.0,1526
330782,2001,11.75557011795544,17939.0,1526
330782,2002,14.47051114023591,22082.0,1526
330782,2003,17.115989515072084,26119.0,1526
330782,2004,18.434469200524248,28131.0,1526
330782,2005,18.95150720838794,28920.0,1526
330782,2006,20.700524246395805,31589.0,1526
330782,2007,22.45150720838794,34261.0,1526
330782,2008,24.464613368283093,37333.0,1526
330782,2009,21.34076015727392,32566.0,1526
330782,2010,23.80078636959371,36320.0,1526
330782,2011,27.700524246395805,42271.0,1526
330782,2012,28.102228047182177,42884.0,1526
330782,2013,29.3564875491481,44798.0,1526
330782,2014,28.692660550458715,43785.0,1526
330782,2015,29.165792922673656,44507.0,1526
330782,2016,30.15203145478375,46012.0,1526
330782,2017,33.33879423328965,50875.0,1526
330782,2018,34.49475753604194,52639.0,1526
330782,2019,39.10157273918742,59669.0,1526
330782,2020,40.984927916120576,62543.0,1526
330783,2000,4.976885644768856,12273.0,2466
330783,2001,5.7798053527980535,14253.0,2466
330783,2002,7.138280616382806,17603.0,2466
330783,2003,7.042984590429846,17368.0,2466
330783,2004,7.70316301703163,18996.0,2466
330783,2005,7.807380373073804,19253.0,2466
330783,2006,8.44728304947283,20831.0,2466
330783,2007,8.91727493917275,21990.0,2466
330783,2008,9.670316301703163,23847.0,2466
330783,2009,8.58029197080292,21159.0,2466
330783,2010,9.894566098945662,24400.0,2466
330783,2011,11.849959448499595,29222.0,2466
330783,2012,13.170316301703163,32478.0,2466
330783,2013,13.840632603406325,34131.0,2466
330783,2014,11.037307380373074,27218.0,2466
330783,2015,11.279805352798054,27816.0,2466
330783,2016,12.49918896999189,30823.0,2466
330783,2017,15.61719383617194,38512.0,2466
330783,2018,16.384833738848336,40405.0,2466
330783,2019,18.03446877534469,44473.0,2466
330783,2020,19.666666666666668,48498.0,2466
330784,2000,7.0217238962859145,10020.0,1427
330784,2001,8.056061667834618,11496.0,1427
330784,2002,9.895585143658025,14121.0,1427
330784,2003,10.355290819901892,14777.0,1427
330784,2004,10.61177295024527,15143.0,1427
330784,2005,10.973370707778557,15659.0,1427
330784,2006,11.646811492641906,16620.0,1427
330784,2007,12.074982480728801,17231.0,1427
330784,2008,12.343377715487035,17614.0,1427
330784,2009,10.97687456201822,15664.0,1427
330784,2010,12.521373510861949,17868.0,1427
330784,2011,14.030133146461107,20021.0,1427
330784,2012,15.583041345480028,22237.0,1427
330784,2013,17.06377014716188,24350.0,1427
330784,2014,12.524877365101611,17873.0,1427
330784,2015,13.562718990889978,19354.0,1427
330784,2016,14.512263489838823,20709.0,1427
330784,2017,18.641205325858444,26601.0,1427
330784,2018,18.729502452697968,26727.0,1427
330784,2019,20.7687456201822,29637.0,1427
330784,2020,22.417659425367905,31990.0,1427
330802,2000,7.672340425531915,5409.0,705
330802,2001,9.14468085106383,6447.0,705
330802,2002,9.973049645390072,7031.0,705
330802,2003,11.557446808510639,8148.0,705
330802,2004,12.02836879432624,8480.0,705
330802,2005,12.04113475177305,8489.0,705
330802,2006,12.327659574468084,8691.0,705
330802,2007,12.904964539007093,9098.0,705
330802,2008,12.22695035460993,8620.0,705
330802,2009,10.782978723404256,7602.0,705
330802,2010,13.171631205673759,9286.0,705
330802,2011,13.127659574468085,9255.0,705
330802,2012,14.44822695035461,10186.0,705
330802,2013,14.353191489361702,10119.0,705
330802,2014,11.527659574468085,8127.0,705
330802,2015,12.12340425531915,8547.0,705
330802,2016,12.66950354609929,8932.0,705
330802,2017,15.937588652482269,11236.0,705
330802,2018,16.51631205673759,11644.0,705
330802,2019,19.065248226950356,13441.0,705
330802,2020,20.7531914893617,14631.0,705
330803,2000,2.118914261094356,4918.0,2321
330803,2001,2.4179233089185694,5612.0,2321
330803,2002,2.625592417061611,6094.0,2321
330803,2003,3.275312365359759,7602.0,2321
330803,2004,3.7091770788453253,8609.0,2321
330803,2005,3.5096940973718227,8146.0,2321
330803,2006,3.131839724256786,7269.0,2321
330803,2007,3.8819474364498063,9010.0,2321
330803,2008,3.766479965532098,8742.0,2321
330803,2009,3.4355881085738904,7974.0,2321
330803,2010,4.155536406721241,9645.0,2321
330803,2011,4.678155967255494,10858.0,2321
330803,2012,5.101249461439035,11840.0,2321
330803,2013,5.2408444635932785,12164.0,2321
330803,2014,3.4769495906936667,8070.0,2321
330803,2015,3.7376130978026714,8675.0,2321
330803,2016,4.034037052994399,9363.0,2321
330803,2017,6.18095648427402,14346.0,2321
330803,2018,6.258078414476519,14525.0,2321
330803,2019,7.71133132270573,17898.0,2321
330803,2020,9.015510555794917,20925.0,2321
330822,2000,2.1619115549215406,3031.0,1402
330822,2001,3.4750356633380886,4872.0,1402
330822,2002,3.3559201141226818,4705.0,1402
330822,2003,4.461483594864479,6255.0,1402
330822,2004,4.633380884450784,6496.0,1402
330822,2005,4.011412268188303,5624.0,1402
330822,2006,3.5356633380884452,4957.0,1402
330822,2007,4.345221112696148,6092.0,1402
330822,2008,4.587731811697575,6432.0,1402
330822,2009,3.8088445078459343,5340.0,1402
330822,2010,4.511412268188303,6325.0,1402
330822,2011,5.313124108416548,7449.0,1402
330822,2012,5.8644793152639085,8222.0,1402
330822,2013,5.927246790299572,8310.0,1402
330822,2014,4.873038516405136,6832.0,1402
330822,2015,5.134094151212554,7198.0,1402
330822,2016,5.067047075606276,7104.0,1402
330822,2017,8.449358059914408,11846.0,1402
330822,2018,8.004992867332382,11223.0,1402
330822,2019,9.332382310984308,13084.0,1402
330822,2020,10.360199714693294,14525.0,1402
330824,2000,0.5702256652071405,1693.0,2969
330824,2001,0.8154260693836308,2421.0,2969
330824,2002,1.0107780397440216,3001.0,2969
330824,2003,1.081508925564163,3211.0,2969
330824,2004,1.2667564836645335,3761.0,2969
330824,2005,1.3533176153587065,4018.0,2969
330824,2006,0.8905355338497811,2644.0,2969
330824,2007,1.2273492758504547,3644.0,2969
330824,2008,1.9376894577298753,5753.0,2969
330824,2009,1.4553721791849108,4321.0,2969
330824,2010,1.5978443920511958,4744.0,2969
330824,2011,2.0077467160660154,5961.0,2969
330824,2012,1.8622431795217245,5529.0,2969
330824,2013,2.2020882452004042,6538.0,2969
330824,2014,1.3553384978107106,4024.0,2969
330824,2015,1.4388683058268776,4272.0,2969
330824,2016,1.468507915122937,4360.0,2969
330824,2017,2.8440552374536883,8444.0,2969
330824,2018,2.5166722802290336,7472.0,2969
330824,2019,2.765914449309532,8212.0,2969
330824,2020,3.0336813742000674,9007.0,2969
330825,2000,2.8452599388379203,4652.0,1635
330825,2001,3.7155963302752295,6075.0,1635
330825,2002,4.1186544342507645,6734.0,1635
330825,2003,5.18960244648318,8485.0,1635
330825,2004,5.764525993883792,9425.0,1635
330825,2005,5.299694189602446,8665.0,1635
330825,2006,4.627522935779816,7566.0,1635
330825,2007,5.420795107033639,8863.0,1635
330825,2008,5.3565749235474005,8758.0,1635
330825,2009,4.285015290519878,7006.0,1635
330825,2010,5.668501529051988,9268.0,1635
330825,2011,6.102140672782874,9977.0,1635
330825,2012,6.6452599388379205,10865.0,1635
330825,2013,6.791437308868502,11104.0,1635
330825,2014,4.251987767584098,6952.0,1635
330825,2015,4.579816513761468,7488.0,1635
330825,2016,5.414067278287462,8852.0,1635
330825,2017,8.593272171253822,14050.0,1635
330825,2018,8.921100917431193,14586.0,1635
330825,2019,11.650152905198777,19048.0,1635
330825,2020,13.396941896024465,21904.0,1635
330881,2000,1.4363163757890829,3868.0,2693
330881,2001,1.9710360193093204,5308.0,2693
330881,2002,2.240252506498329,6033.0,2693
330881,2003,2.508726327515782,6756.0,2693
330881,2004,2.8860007426661713,7772.0,2693
330881,2005,2.9004827330115113,7811.0,2693
330881,2006,2.928332714444857,7886.0,2693
330881,2007,3.416635722242852,9201.0,2693
330881,2008,3.487931674712217,9393.0,2693
330881,2009,3.1600445599702933,8510.0,2693
330881,2010,4.008169327887114,10794.0,2693
330881,2011,4.178239881173413,11252.0,2693
330881,2012,4.4864463423691054,12082.0,2693
330881,2013,4.649461567025622,12521.0,2693
330881,2014,2.1659858893427404,5833.0,2693
330881,2015,2.120683252877831,5711.0,2693
330881,2016,2.095803936130709,5644.0,2693
330881,2017,3.8871147419235053,10468.0,2693
330881,2018,3.6008169327887116,9697.0,2693
330881,2019,4.2952098031934645,11567.0,2693
330881,2020,4.949870033419978,13330.0,2693
330902,2000,8.612043435340572,8724.0,1013
330902,2001,10.615004935834156,10753.0,1013
330902,2002,11.925962487660415,12081.0,1013
330902,2003,13.862783810463968,14043.0,1013
330902,2004,14.49457058242843,14683.0,1013
330902,2005,16.377097729516287,16590.0,1013
330902,2006,18.14412635735439,18380.0,1013
330902,2007,19.23395853899309,19484.0,1013
330902,2008,19.9822309970385,20242.0,1013
330902,2009,17.013820335636723,17235.0,1013
330902,2010,25.469891411648568,25801.0,1013
330902,2011,26.913129318854885,27263.0,1013
330902,2012,27.690029615004935,28050.0,1013
330902,2013,29.681145113524185,30067.0,1013
330902,2014,30.402764067127343,30798.0,1013
330902,2015,30.384995064165842,30780.0,1013
330902,2016,30.079960513326753,30471.0,1013
330902,2017,34.192497532082925,34637.0,1013
330902,2018,35.262586377097726,35721.0,1013
330902,2019,41.6436327739388,42185.0,1013
330902,2020,25.23593287265548,25564.0,1013
330903,2000,6.048571428571429,6351.0,1050
330903,2001,6.698095238095238,7033.0,1050
330903,2002,8.238095238095237,8650.0,1050
330903,2003,9.208571428571428,9669.0,1050
330903,2004,10.925714285714285,11472.0,1050
330903,2005,11.01047619047619,11561.0,1050
330903,2006,11.086666666666666,11641.0,1050
330903,2007,12.111428571428572,12717.0,1050
330903,2008,12.115238095238094,12721.0,1050
330903,2009,12.003809523809524,12604.0,1050
330903,2010,14.655238095238095,15388.0,1050
330903,2011,16.751428571428573,17589.0,1050
330903,2012,16.525714285714287,17352.0,1050
330903,2013,17.283809523809524,18148.0,1050
330903,2014,16.86190476190476,17705.0,1050
330903,2015,17.76952380952381,18658.0,1050
330903,2016,17.35333333333333,18221.0,1050
330903,2017,21.963809523809523,23062.0,1050
330903,2018,22.663809523809523,23797.0,1050
330903,2019,25.826666666666668,27118.0,1050
330903,2020,12.519047619047619,13145.0,1050
330921,2000,2.88860103626943,2230.0,772
330921,2001,2.8186528497409324,2176.0,772
330921,2002,3.7914507772020727,2927.0,772
330921,2003,3.783678756476684,2921.0,772
330921,2004,4.581606217616581,3537.0,772
330921,2005,5.006476683937824,3865.0,772
330921,2006,6.339378238341969,4894.0,772
330921,2007,7.510362694300518,5798.0,772
330921,2008,8.844559585492227,6828.0,772
330921,2009,8.244818652849741,6365.0,772
330921,2010,10.761658031088082,8308.0,772
330921,2011,12.841968911917098,9914.0,772
330921,2012,11.933937823834198,9213.0,772
330921,2013,12.040155440414507,9295.0,772
330921,2014,9.441709844559586,7289.0,772
330921,2015,10.284974093264248,7940.0,772
330921,2016,10.967616580310882,8467.0,772
330921,2017,16.830310880829014,12993.0,772
330921,2018,16.762953367875646,12941.0,772
330921,2019,22.019430051813472,16999.0,772
330921,2020,6.900259067357513,5327.0,772
330922,2000,1.9304932735426008,861.0,446
330922,2001,2.286995515695067,1020.0,446
330922,2002,4.060538116591928,1811.0,446
330922,2003,7.2847533632287,3249.0,446
330922,2004,10.15695067264574,4530.0,446
330922,2005,11.163677130044842,4979.0,446
330922,2006,15.641255605381167,6976.0,446
330922,2007,17.506726457399104,7808.0,446
330922,2008,16.17713004484305,7215.0,446
330922,2009,15.376681614349776,6858.0,446
330922,2010,16.23766816143498,7242.0,446
330922,2011,18.793721973094172,8382.0,446
330922,2012,16.742152466367713,7467.0,446
330922,2013,18.47982062780269,8242.0,446
330922,2014,19.385650224215247,8646.0,446
330922,2015,19.2152466367713,8570.0,446
330922,2016,18.84304932735426,8404.0,446
330922,2017,22.573991031390136,10068.0,446
330922,2018,22.30493273542601,9948.0,446
330922,2019,23.233183856502244,10362.0,446
330922,2020,0.0,0.0,446
331002,2000,18.720408163265308,9173.0,490
331002,2001,20.451020408163266,10021.0,490
331002,2002,25.053061224489795,12276.0,490
331002,2003,26.57551020408163,13022.0,490
331002,2004,25.56530612244898,12527.0,490
331002,2005,25.06734693877551,12283.0,490
331002,2006,26.351020408163265,12912.0,490
331002,2007,28.308163265306124,13871.0,490
331002,2008,30.544897959183672,14967.0,490
331002,2009,27.287755102040816,13371.0,490
331002,2010,29.006122448979593,14213.0,490
331002,2011,33.371428571428574,16352.0,490
331002,2012,33.54081632653061,16435.0,490
331002,2013,34.18163265306122,16749.0,490
331002,2014,34.755102040816325,17030.0,490
331002,2015,35.65102040816326,17469.0,490
331002,2016,37.11224489795919,18185.0,490
331002,2017,41.265306122448976,20220.0,490
331002,2018,41.10612244897959,20142.0,490
331002,2019,44.07551020408163,21597.0,490
331002,2020,36.19795918367347,17737.0,490
331003,2000,6.162204724409449,7826.0,1270
331003,2001,6.962204724409449,8842.0,1270
331003,2002,9.055905511811023,11501.0,1270
331003,2003,9.307874015748032,11821.0,1270
331003,2004,9.418897637795276,11962.0,1270
331003,2005,8.848818897637795,11238.0,1270
331003,2006,10.254330708661417,13023.0,1270
331003,2007,10.462992125984252,13288.0,1270
331003,2008,10.358267716535433,13155.0,1270
331003,2009,10.451181102362204,13273.0,1270
331003,2010,11.766141732283465,14943.0,1270
331003,2011,12.074015748031496,15334.0,1270
331003,2012,12.130708661417323,15406.0,1270
331003,2013,12.818110236220473,16279.0,1270
331003,2014,11.915748031496063,15133.0,1270
331003,2015,11.940944881889763,15165.0,1270
331003,2016,12.046456692913386,15299.0,1270
331003,2017,14.661417322834646,18620.0,1270
331003,2018,14.007086614173229,17789.0,1270
331003,2019,15.737795275590551,19987.0,1270
331003,2020,16.756692913385827,21281.0,1270
331004,2000,15.916,7958.0,500
331004,2001,16.626,8313.0,500
331004,2002,20.952,10476.0,500
331004,2003,23.26,11630.0,500
331004,2004,23.738,11869.0,500
331004,2005,22.096,11048.0,500
331004,2006,24.682,12341.0,500
331004,2007,26.714,13357.0,500
331004,2008,27.906,13953.0,500
331004,2009,24.366,12183.0,500
331004,2010,27.61,13805.0,500
331004,2011,31.408,15704.0,500
331004,2012,31.516,15758.0,500
331004,2013,33.654,16827.0,500
331004,2014,34.874,17437.0,500
331004,2015,36.88,18440.0,500
331004,2016,37.526,18763.0,500
331004,2017,41.488,20744.0,500
331004,2018,41.966,20983.0,500
331004,2019,44.708,22354.0,500
331004,2020,35.638,17819.0,500
331022,2000,1.803433984606276,3046.0,1689
331022,2001,1.7625814091178211,2977.0,1689
331022,2002,2.9425695677915926,4970.0,1689
331022,2003,2.6814683244523385,4529.0,1689
331022,2004,3.719360568383659,6282.0,1689
331022,2005,3.9082297217288335,6601.0,1689
331022,2006,4.417998815867377,7462.0,1689
331022,2007,5.246299585553582,8861.0,1689
331022,2008,5.566015393724097,9401.0,1689
331022,2009,5.524570751924215,9331.0,1689
331022,2010,6.315571343990527,10667.0,1689
331022,2011,7.19360568383659,12150.0,1689
331022,2012,7.230313795145056,12212.0,1689
331022,2013,7.363528715216105,12437.0,1689
331022,2014,5.873889875666075,9921.0,1689
331022,2015,5.554766133806987,9382.0,1689
331022,2016,5.848431024274719,9878.0,1689
331022,2017,10.293072824156306,17385.0,1689
331022,2018,10.169330965068088,17176.0,1689
331022,2019,12.346358792184725,20853.0,1689
331022,2020,10.079928952042629,17025.0,1689
331023,2000,2.9655521783181356,5854.0,1974
331023,2001,3.1752786220871325,6268.0,1974
331023,2002,3.8617021276595747,7623.0,1974
331023,2003,3.896656534954407,7692.0,1974
331023,2004,4.428571428571429,8742.0,1974
331023,2005,4.492401215805471,8868.0,1974
331023,2006,4.546099290780142,8974.0,1974
331023,2007,5.005065856129686,9880.0,1974
331023,2008,5.071428571428571,10011.0,1974
331023,2009,4.3166160081053695,8521.0,1974
331023,2010,4.868794326241135,9611.0,1974
331023,2011,5.554711246200608,10965.0,1974
331023,2012,5.844478216818643,11537.0,1974
331023,2013,5.663120567375887,11179.0,1974
331023,2014,4.224417426545086,8339.0,1974
331023,2015,4.442249240121581,8769.0,1974
331023,2016,4.541033434650456,8964.0,1974
331023,2017,7.386524822695035,14581.0,1974
331023,2018,8.002532928064843,15797.0,1974
331023,2019,9.654508611955421,19058.0,1974
331023,2020,10.495440729483283,20718.0,1974
331024,2000,1.4040103973264018,3781.0,2693
331024,2001,1.5558856294095804,4190.0,2693
331024,2002,2.134793910137393,5749.0,2693
331024,2003,2.3535090976606017,6338.0,2693
331024,2004,2.6854808763460825,7232.0,2693
331024,2005,2.871147419235054,7732.0,2693
331024,2006,2.741552172298552,7383.0,2693
331024,2007,2.9361307092461937,7907.0,2693
331024,2008,2.86817675454883,7724.0,2693
331024,2009,2.4701076865948757,6652.0,2693
331024,2010,3.1711845525436315,8540.0,2693
331024,2011,3.605272929818047,9709.0,2693
331024,2012,3.838470107686595,10337.0,2693
331024,2013,4.019309320460453,10824.0,2693
331024,2014,2.7044188637207576,7283.0,2693
331024,2015,2.7033048644634237,7280.0,2693
331024,2016,2.5217229855180094,6791.0,2693
331024,2017,4.055699962866691,10922.0,2693
331024,2018,3.857036761975492,10387.0,2693
331024,2019,4.841440772372819,13038.0,2693
331024,2020,5.54697363535091,14938.0,2693
331081,2000,9.856962025316456,15574.0,1580
331081,2001,11.258227848101265,17788.0,1580
331081,2002,13.963291139240507,22062.0,1580
331081,2003,14.762658227848101,23325.0,1580
331081,2004,17.274050632911393,27293.0,1580
331081,2005,15.23860759493671,24077.0,1580
331081,2006,17.02341772151899,26897.0,1580
331081,2007,18.26518987341772,28859.0,1580
331081,2008,19.90253164556962,31446.0,1580
331081,2009,18.814556962025318,29727.0,1580
331081,2010,20.679113924050633,32673.0,1580
331081,2011,22.635443037974685,35764.0,1580
331081,2012,22.60632911392405,35718.0,1580
331081,2013,24.366455696202532,38499.0,1580
331081,2014,24.696202531645568,39020.0,1580
331081,2015,25.653164556962025,40532.0,1580
331081,2016,25.684177215189873,40581.0,1580
331081,2017,29.391772151898735,46439.0,1580
331081,2018,29.394936708860758,46444.0,1580
331081,2019,35.049367088607596,55378.0,1580
