adcode,elev_mean,elev_std,elev_min,elev_max,relief,slope_mean,slope_std,slope_max,roughness,dem_n
330382,160.75719302242317,198.28825088871585,0.0,1076.2261962890625,1076.2261962890625,12.26061995630286,11.991843936695439,57.976078033447266,3.9427293976013513,190463
330383,15.551914206519777,48.25891686181134,0.0,383.6431884765625,383.6431884765625,2.27725685521341,5.944485558060973,41.26838302612305,0.8933580049616887,20741
330402,3.349660071776396,1.5124665518100384,-0.9881148934364319,26.643869400024414,27.631984293460846,0.5316045900085719,0.500977275414908,7.889784336090088,0.26999109291731865,59099
330411,2.8207252912876832,1.6695008350663638,-6.0,19.619665145874023,25.619665145874023,0.5355051392125953,0.46674245519036145,5.882523536682129,0.28159781818196783,74536
330421,2.6076926241430898,1.6129793772156047,-4.0,20.446687698364258,24.446687698364258,0.49430552990252774,0.4727339402864548,5.933602809906006,0.2608359558258601,68761
330424,2.7079526806546292,8.41261103939498,-78.06757354736328,183.12881469726562,261.1963882446289,0.5566556775576632,2.01446740008815,32.12489318847656,0.2967473787132598,127539
330481,4.99074277833498,8.789086192491116,-42.306270599365234,240.12582397460938,282.4320945739746,0.7577144371691981,1.8775756401040506,35.54654312133789,0.385332064748132,116693
330482,3.353515082445552,4.991954093616049,-12.0,153.89151000976562,165.89151000976562,0.6259295890625383,1.47780195092746,26.222850799560547,0.32781389204861316,78853
330483,3.756942478153073,1.661804979082764,-2.0,27.988204956054688,29.988204956054688,0.6465948166607051,0.5147479713611015,7.1674394607543945,0.329400626614262,98572
330502,41.68805564590916,72.95919308914068,-11.0,640.4168701171875,651.4168701171875,5.155781730679501,7.186677381279364,44.23051834106445,1.9726400040457475,117080
330503,2.85159736291626,1.8806995851635109,-2.0,81.81861114501953,83.81861114501953,0.6357778989116265,0.6512578234201905,20.79918670654297,0.3353930983287922,95315
330521,68.01857147168286,117.66508669065547,-8.0,728.9154052734375,736.9154052734375,6.1334122727046045,8.260861530105784,40.74633026123047,2.208230948325511,127215
330522,74.57642076833287,103.78551285796563,-51.0,572.8833618164062,623.8833618164062,6.608219154589933,8.712871352999803,41.786346435546875,2.2735387451396014,194922
330523,231.5580928255717,254.4339709534051,-43.0,1576.7056884765625,1619.7056884765625,12.834066745366837,10.379195248627488,50.603519439697266,4.00927399658709,255452
330602,30.488567241038123,65.1121199685483,-13.964181900024414,551.83935546875,565.8035373687744,3.708587181280406,6.833413196845383,39.2028923034668,1.4390667913053754,88681
330603,116.5008171430767,135.10387995047446,0.0,682.7186279296875,682.7186279296875,10.387285644370126,9.953098050357935,46.961883544921875,3.5486547450524166,143993
330604,79.17720457656328,123.39100968152239,-12.0,849.4656982421875,861.4656982421875,7.8077744995811,9.18156025804811,43.18266296386719,2.726663592346878,166283
330624,317.4012441550302,171.73977123446988,27.5,978.4590454101562,950.9590454101562,14.614964035209733,8.97538680957736,50.507896423339844,4.967402536892975,163349
330681,169.35503914775614,173.47822904045213,2.5,1185.304931640625,1182.804931640625,12.21251899332163,9.695825179536197,48.934085845947266,4.1332344494207645,310587
330683,243.9590271172763,206.43931768344055,4.5,1085.708740234375,1081.208740234375,12.85514497361882,9.888475805424253,47.267295837402344,4.134049892094745,238876
330702,292.2607558211929,280.42674056399113,26.0,1325.4853515625,1299.4853515625,13.555344957386199,12.090242592868774,48.053993225097656,3.9581171147188265,185219
330703,136.57748081198582,130.07367371014703,32.5,894.383056640625,861.883056640625,7.535984285195168,8.827916229871354,43.51664733886719,2.6061010539579184,88654
330723,388.3278935567748,257.0575089467548,53.0,1428.01953125,1375.01953125,16.54179012769086,10.769161603907307,51.241905212402344,5.065916423147435,210329
330726,289.3703627650692,181.73599173050198,24.0,968.8199462890625,944.8199462890625,14.803727058476673,10.04217905546353,50.189208984375,4.791840875388831,119492
330727,577.1217466435546,182.08498932778662,151.5,1301.1051025390625,1149.6051025390625,19.46694680882434,9.06233930347645,52.385650634765625,5.887476576891348,158038
