src,dst,drop_m,src_elev,dst_elev,cross_reach,cross_province
321283,321203,0.13655317404196765,5.129304269489194,4.992751095447226,False,False
321203,321204,0.689743159946099,4.992751095447226,4.303007935501127,False,False
321283,321204,0.8262963339880667,5.129304269489194,4.303007935501127,False,False
321204,321281,2.0258153814110287,4.303007935501127,2.2771925540900986,False,False
321283,321282,1.489981529322264,5.129304269489194,3.63932274016693,False,False
321302,321324,3.41493679602711,20.16749846835133,16.75256167232422,False,False
341324,321302,0.5764398920527398,20.74393836040407,20.16749846835133,False,True
321302,321323,5.9166127509985955,20.16749846835133,14.250885717352734,False,False
321311,321302,0.2312216408228842,20.398720109174214,20.16749846835133,False,False
321311,321323,6.14783439182148,20.398720109174214,14.250885717352734,False,False
321311,321322,11.997971289361354,20.398720109174214,8.40074881981286,False,False
321323,321322,5.850136897539874,14.250885717352734,8.40074881981286,False,False
321324,321323,2.5016759549714855,16.75256167232422,14.250885717352734,False,False
341182,321324,32.14813046424109,48.90069213656531,16.75256167232422,False,True
340322,321324,2.680849849579019,19.43341152190324,16.75256167232422,False,True
341324,321324,3.99137668807985,20.74393836040407,16.75256167232422,False,True
330108,330102,2.435386241658355,11.84083309685759,9.405446855199235,False,False
330106,330102,40.96567920367675,50.37112605887599,9.405446855199235,False,False
330109,330102,37.95216744375706,47.3576142989563,9.405446855199235,False,False
330102,330114,3.933405704754686,9.405446855199235,5.472041150444549,False,False
330102,330113,0.38931534115915056,9.405446855199235,9.016131514040085,False,False
330105,330102,8.914694522655877,18.320141377855112,9.405446855199235,False,False
330106,330105,32.05098468102088,50.37112605887599,18.320141377855112,False,False
330105,330113,9.304009863815027,18.320141377855112,9.016131514040085,False,False
330110,330105,67.29161933893022,85.61176071678533,18.320141377855112,False,False
330111,330106,142.87659371090928,193.24771976978528,50.37112605887599,False,False
330106,330108,38.53029296201839,50.37112605887599,11.84083309685759,False,False
330106,330109,3.0135117599196874,50.37112605887599,47.3576142989563,False,False
330110,330106,35.24063465790934,85.61176071678533,50.37112605887599,False,False
330109,330108,35.51678120209871,47.3576142989563,11.84083309685759,False,False
330111,330109,145.89010547082898,193.24771976978528,47.3576142989563,False,False
330681,330109,121.99742484879985,169.35503914775614,47.3576142989563,False,False
330603,330109,69.1432028441204,116.5008171430767,47.3576142989563,False,False
330109,330114,41.88557314851175,47.3576142989563,5.472041150444549,False,False
330111,330110,107.63595905299995,193.24771976978528,85.61176071678533,False,False
330112,330110,322.01873800509924,407.6304987218846,85.61176071678533,False,False
330110,330113,76.59562920274524,85.61176071678533,9.016131514040085,False,False
330523,330110,145.94633210878635,231.5580928255717,85.61176071678533,False,False
