adcode,name_zh,province,reach,area_km2,karst_km2,karst_frac
510402,东区,Sichuan,upstream,165.46204226666356,127.73004927999136,0.7719598255298807
510403,西区,Sichuan,upstream,132.93417611709418,132.20123588972984,0.9944864424727112
510411,仁和区,Sichuan,upstream,1722.431811177577,547.1641844781293,0.3176695767735786
510421,米易县,Sichuan,upstream,2108.5018864225594,693.6283920860412,0.3289674040856101
510422,盐边县,Sichuan,upstream,3269.1987309988676,2771.298659819985,0.8476996621656112
510502,江阳区,Sichuan,upstream,649.7519448984847,0.0,0.0
510503,纳溪区,Sichuan,upstream,1153.65863593898,0.0,0.0
510504,龙马潭区,Sichuan,upstream,332.8113433899871,0.0,0.0
510521,泸县,Sichuan,upstream,1529.713557561158,0.0,0.0
510522,合江县,Sichuan,upstream,2418.8405292109733,0.0,0.0
510524,叙永县,Sichuan,upstream,2972.5037770413005,1952.9786301407585,0.6570146841275565
510525,古蔺县,Sichuan,upstream,3187.8281660916814,2574.7197393104357,0.8076720592085976
510603,旌阳区,Sichuan,upstream,650.2242790273405,206.20479967977832,0.31712872977957174
510604,罗江区,Sichuan,upstream,445.8921566504927,0.5869733393361072,0.0013164020281168554
510623,中江县,Sichuan,upstream,2202.042812711752,1056.2218278261178,0.47965544617427813
510681,广汉市,Sichuan,upstream,548.2362309540132,59.24215839970184,0.10805954633208317
510682,什邡市,Sichuan,upstream,822.1858322496175,376.57999580701096,0.4580229688179307
510683,绵竹市,Sichuan,upstream,1244.2334174901148,623.1886731770348,0.5008615460868587
510703,涪城区,Sichuan,upstream,557.395747947647,0.0,0.0
510704,游仙区,Sichuan,upstream,1016.2198111307428,0.0,0.0
510705,安州区,Sichuan,upstream,1188.8697102423005,595.9529945030533,0.5012769602663977
510722,三台县,Sichuan,upstream,2664.0247339205393,50.67074349938797,0.019020372766891638
510723,盐亭县,Sichuan,upstream,1645.9373251296656,0.0,0.0
510725,梓潼县,Sichuan,upstream,1447.7293671697373,0.0,0.0
510726,北川羌族自治县,Sichuan,upstream,3076.9267569680073,3054.8170218656123,0.9928143446858703
510727,平武县,Sichuan,upstream,5959.851620950242,4509.7050712939235,0.7566807628970624
510781,江油市,Sichuan,upstream,2723.792843851007,1498.2702776960143,0.5500676312731991
510802,利州区,Sichuan,upstream,1533.0358124344427,1016.0221505293421,0.6627517389276842
510811,昭化区,Sichuan,upstream,1429.2405031181252,31.323409802789286,0.021916122398191257
510812,朝天区,Sichuan,upstream,1615.5439341529066,1601.00626850585,0.9910013801916941
510821,旺苍县,Sichuan,upstream,2994.8151238704277,1576.003262999319,0.5262439241867224
510822,青川县,Sichuan,upstream,3219.1947319724986,1128.1957808612005,0.3504590044386413
510823,剑阁县,Sichuan,upstream,3203.6405813223428,90.78942461382667,0.028339453914756004
510824,苍溪县,Sichuan,upstream,2332.8658221475257,0.0,0.0
510903,船山区,Sichuan,upstream,605.4513296585347,0.0,0.0
510904,安居区,Sichuan,upstream,1270.0755490305205,0.0,0.0
510921,蓬溪县,Sichuan,upstream,1254.9235814918375,0.0,0.0
510923,大英县,Sichuan,upstream,702.1264457676583,0.0,0.0
510981,射洪市,Sichuan,upstream,1499.6178143162429,0.0,0.0
511002,市中区,Sichuan,upstream,385.8313381356674,0.0,0.0
511011,东兴区,Sichuan,upstream,1183.09872262379,0.0,0.0
511024,威远县,Sichuan,upstream,1289.8393497429217,247.13304716722985,0.1915998664612659
511025,资中县,Sichuan,upstream,1736.969267166756,0.0,0.0
511083,隆昌市,Sichuan,upstream,795.8681165302316,0.0,0.0
511102,市中区,Sichuan,upstream,840.8337639013845,748.8490321256181,0.8906029518260942
511111,沙湾区,Sichuan,upstream,603.8314194355675,603.8314194355673,0.9999999999999998
511112,五通桥区,Sichuan,upstream,464.60847626742856,277.1877298473699,0.5966049781834387
511113,金口河区,Sichuan,upstream,602.7384715450933,602.7384715450931,0.9999999999999998
511123,犍为县,Sichuan,upstream,1372.365408726566,350.4844944922001,0.25538715291390124
511124,井研县,Sichuan,upstream,843.6230691450852,97.447146961664,0.11551029188949925
511126,夹江县,Sichuan,upstream,741.0986935520546,433.48707025507457,0.5849248879085044
511129,沐川县,Sichuan,upstream,1418.2703325656173,919.9438738631593,0.6486378885180534
511132,峨边彝族自治县,Sichuan,upstream,2381.0498348900237,2381.0498348900223,0.9999999999999994
511133,马边彝族自治县,Sichuan,upstream,2297.7891694732384,2297.78916947324,1.0
511181,峨眉山市,Sichuan,upstream,1190.0064655534738,1184.0914026179485,0.9950293858842403
511302,顺庆区,Sichuan,upstream,540.5495402748558,0.0,0.0
511303,高坪区,Sichuan,upstream,815.0806795989997,0.0,0.0
511304,嘉陵区,Sichuan,upstream,1173.7585880394934,0.0,0.0
511321,南部县,Sichuan,upstream,2214.3770447207116,0.0,0.0
511322,营山县,Sichuan,upstream,1634.4848989271263,0.0,0.0
511323,蓬安县,Sichuan,upstream,1331.640936040372,0.0,0.0
511324,仪陇县,Sichuan,upstream,1793.5275402771722,0.0,0.0
511325,西充县,Sichuan,upstream,1109.4050944184717,0.0,0.0
511381,阆中市,Sichuan,upstream,1878.3393334841016,0.0,0.0
511402,东坡区,Sichuan,upstream,1331.0761020683246,605.8947969761396,0.45519170243884277
511403,彭山区,Sichuan,upstream,462.37998930917416,246.34821524856255,0.5327830376410165
511421,仁寿县,Sichuan,upstream,2614.316793698453,301.79764914635865,0.11544035132766292
511423,洪雅县,Sichuan,upstream,1943.0514621113,1943.0514621113016,1.0
511424,丹棱县,Sichuan,upstream,459.6679308117383,457.4560399324665,0.9951880678833397
511425,青神县,Sichuan,upstream,387.0629212240815,373.0890323550864,0.963897629809637
511502,翠屏区,Sichuan,upstream,1523.3433097326372,0.0,0.0
511503,南溪区,Sichuan,upstream,676.6723536767886,0.0,0.0
511504,叙州区,Sichuan,upstream,2575.927433017289,492.8288271638743,0.19132092808476509
511523,江安县,Sichuan,upstream,948.3104876915728,96.67527130813944,0.10194474548464762
511524,长宁县,Sichuan,upstream,945.5129786538804,558.6955161297857,0.5908914300945887
511525,高县,Sichuan,upstream,1323.9673764284375,1149.3792320943246,0.8681325934139815
511526,珙县,Sichuan,upstream,1148.2456940981563,1148.2456940981567,1.0
511527,筠连县,Sichuan,upstream,1253.9551326889768,1253.9551326889762,0.9999999999999994
511528,兴文县,Sichuan,upstream,1379.330810126168,1273.2467103355891,0.9230901687892585
511529,屏山县,Sichuan,upstream,1510.5442935915896,910.553807342356,0.6027984821135904
511602,广安区,Sichuan,upstream,1027.7398421193184,0.0,0.0
511603,前锋区,Sichuan,upstream,504.04566911868005,158.03110629262162,0.31352537274834197
511621,岳池县,Sichuan,upstream,1478.507212357934,0.0,0.0
511622,武胜县,Sichuan,upstream,957.0597009893188,0.0,0.0
511623,邻水县,Sichuan,upstream,1913.7387001228492,1483.2052285776813,0.7750301692088212
511681,华蓥市,Sichuan,upstream,465.7924924194099,243.62659472184953,0.5230367571113249
511702,通川区,Sichuan,upstream,878.0800544576304,0.0,0.0
511703,达川区,Sichuan,upstream,2252.8157721497773,623.695627392849,0.27685158950999345
511722,宣汉县,Sichuan,upstream,4271.97705486126,561.1166067239379,0.13134822577883937
511723,开江县,Sichuan,upstream,1030.7948244392924,133.45526286720857,0.1294683090204711
511724,大竹县,Sichuan,upstream,2086.3875256666506,1355.731959134203,0.6497987274444685
511725,渠县,Sichuan,upstream,2018.372157521027,197.15832805036175,0.09768185084980185
511781,万源市,Sichuan,upstream,4056.304837133731,2492.0945490190416,0.6143755583172608
511802,雨城区,Sichuan,upstream,1064.404460538911,1064.4044605389117,1.0
511803,名山区,Sichuan,upstream,612.370739013254,480.49010258810665,0.7846392258427407
511822,荥经县,Sichuan,upstream,1773.881418678693,1763.2894649201842,0.9940289392250365
511823,汉源县,Sichuan,upstream,2181.6599624402475,1237.3962846062147,0.567181094171134
511824,石棉县,Sichuan,upstream,2673.534799765238,1034.372914090424,0.3868933795742071
511825,天全县,Sichuan,upstream,2379.528881092852,2243.8639299403944,0.9429866339381642
511826,芦山县,Sichuan,upstream,1198.6447001856193,1198.644700185619,0.9999999999999998
511827,宝兴县,Sichuan,upstream,3121.460837032893,2895.7405789803424,0.9276876213295346
511902,巴州区,Sichuan,upstream,1400.5282259502824,0.0,0.0
511903,恩阳区,Sichuan,upstream,1167.3217357322283,0.0,0.0
511921,通江县,Sichuan,upstream,4105.124080625639,587.1477971356995,0.14302802682792856
511922,南江县,Sichuan,upstream,3398.680938137181,632.2633053432656,0.18603196853477208
511923,平昌县,Sichuan,upstream,2229.225564684,0.0,0.0
512002,雁江区,Sichuan,upstream,1636.475393399623,0.0,0.0
512021,安岳县,Sichuan,upstream,2692.5415713569455,0.0,0.0
512022,乐至县,Sichuan,upstream,1427.6079538225815,0.0,0.0
513201,马尔康市,Sichuan,upstream,6612.765741413165,0.0,0.0
513221,汶川县,Sichuan,upstream,4083.4800836025456,3966.8097727325166,0.9714287057898175
513222,理县,Sichuan,upstream,4344.09907653377,1478.7470728672477,0.34040362496685156
513223,茂县,Sichuan,upstream,3880.0519652365538,3467.200590892042,0.8935964316861046
513224,松潘县,Sichuan,upstream,8327.671521857963,4351.876507101139,0.5225802309419386
513225,九寨沟县,Sichuan,upstream,5277.514459428252,5277.514459428254,1.0
513226,金川县,Sichuan,upstream,5370.269883899706,0.0,0.0
513227,小金县,Sichuan,upstream,5558.2024955260285,1064.6022910012068,0.19153715465712856
513228,黑水县,Sichuan,upstream,4124.580010017145,588.4015238990563,0.14265731843485574
513230,壤塘县,Sichuan,upstream,6641.187711526178,0.0,0.0
513231,阿坝县,Sichuan,upstream,10124.25467652069,135.57785648663622,0.01339139134864484
513232,若尔盖县,Sichuan,upstream,10343.279809895903,4002.9072970049815,0.38700560852808136
513233,红原县,Sichuan,upstream,8345.41345044545,0.0,0.0
513301,康定市,Sichuan,upstream,11596.605667859754,2906.279946539976,0.25061470828440724
513322,泸定县,Sichuan,upstream,2161.0125697692424,431.5137030183019,0.19968125547015206
513323,丹巴县,Sichuan,upstream,4502.039936337504,940.2124726235883,0.20884143319893986
513324,九龙县,Sichuan,upstream,6781.881528315309,3109.0614647018842,0.4584364164606998
513325,雅江县,Sichuan,upstream,7452.035055086942,560.5937418767173,0.07522693300993563
513326,道孚县,Sichuan,upstream,7037.911961501421,0.0,0.0
513327,炉霍县,Sichuan,upstream,4483.279155502852,0.0,0.0
513328,甘孜县,Sichuan,upstream,6835.1627681294285,551.4268827949477,0.08067501850374459
513329,新龙县,Sichuan,upstream,9390.74087522089,2460.588814261406,0.2620228634733282
513330,德格县,Sichuan,upstream,11433.952892652886,5554.158965999599,0.4857601756929167
513331,白玉县,Sichuan,upstream,10258.551176569023,9659.410174520592,0.941595943546405
513332,石渠县,Sichuan,upstream,22397.700343187636,5282.55837218241,0.23585271216422557
513333,色达县,Sichuan,upstream,8811.017830124652,0.0,0.0
513334,理塘县,Sichuan,upstream,14035.681761812253,6389.087384536431,0.45520320943152304
513335,巴塘县,Sichuan,upstream,7706.869833060466,7706.869833060459,0.9999999999999992
513336,乡城县,Sichuan,upstream,4905.003470768667,3028.683597670767,0.617468186459028
513337,稻城县,Sichuan,upstream,7084.889236966505,1249.395045138496,0.17634644711445652
513338,得荣县,Sichuan,upstream,2921.5900685967763,2921.590068596775,0.9999999999999996
513401,西昌市,Sichuan,upstream,2897.683875771741,1053.9190236620163,0.363710835565638
513422,木里藏族自治县,Sichuan,upstream,13208.875083924278,11809.739859040748,0.8940761256356847
513423,盐源县,Sichuan,upstream,8417.292151769263,8390.388639672843,0.9968037806444956
513424,德昌县,Sichuan,upstream,2286.8719256080053,303.59248599723037,0.13275447680198135
513425,会理市,Sichuan,upstream,4540.933766695033,2310.2941116796837,0.508770713333076
513426,会东县,Sichuan,upstream,3228.1281551478396,3121.736568690338,0.967042328760139
513427,宁南县,Sichuan,upstream,1682.7049507131273,1682.7049507131267,0.9999999999999996
513428,普格县,Sichuan,upstream,1901.4154969186218,1469.5728186377194,0.7728835812158185
513429,布拖县,Sichuan,upstream,1692.4851165132452,1692.4851165132452,1.0
513430,金阳县,Sichuan,upstream,1587.993687974809,1587.9936879748077,0.9999999999999991
513431,昭觉县,Sichuan,upstream,2556.0620860329664,1952.4436518525624,0.7638482893358722
513432,喜德县,Sichuan,upstream,2101.4149048487257,0.0,0.0
513433,冕宁县,Sichuan,upstream,4396.29779247644,2460.04418403341,0.5595717806567567
513434,越西县,Sichuan,upstream,2271.2595772399836,560.897119072948,0.24695421196838527
513435,甘洛县,Sichuan,upstream,2142.4599477323245,1983.073459357562,0.92560584922791
513436,美姑县,Sichuan,upstream,2515.417970615768,2515.417970615771,1.0
513437,雷波县,Sichuan,upstream,2834.125108966939,2834.1251089669354,0.9999999999999987
520102,南明区,Guizhou,upstream,205.11948164158628,205.11948164158605,0.9999999999999989
520103,云岩区,Guizhou,upstream,91.81037738114034,91.81037738114033,0.9999999999999999
520111,花溪区,Guizhou,upstream,961.7029526007525,961.7029526007516,0.999999999999999
520112,乌当区,Guizhou,upstream,684.3265215136583,684.3265215136587,1.0
520113,白云区,Guizhou,upstream,269.50277668699925,269.50277668699914,0.9999999999999996
520115,观山湖区,Guizhou,upstream,307.0461061356856,307.0461061356851,0.9999999999999983
520121,开阳县,Guizhou,upstream,2033.1067271285374,2033.1067271285374,1.0
520122,息烽县,Guizhou,upstream,1028.5467175031802,1028.5467175031804,1.0
520123,修文县,Guizhou,upstream,1083.6216134296392,1083.6216134296392,1.0
520181,清镇市,Guizhou,upstream,1385.2419994133627,1385.2419994133597,0.9999999999999979
520201,钟山区,Guizhou,upstream,1069.2023314673402,1069.2023314673409,1.0
520203,六枝特区,Guizhou,upstream,1798.9733868484168,1797.9109908623386,0.999409443189185
520221,水城区,Guizhou,upstream,3013.473596834265,3013.4735968342648,0.9999999999999999
520281,盘州市,Guizhou,upstream,4031.7318470841096,4031.731847084109,0.9999999999999999
520302,红花岗区,Guizhou,upstream,1399.165654471547,1399.1656544715456,0.999999999999999
520303,汇川区,Guizhou,upstream,1514.324017694856,1514.3240176948557,0.9999999999999999
520304,播州区,Guizhou,upstream,2473.6290853208957,2473.6290853208984,1.0
520322,桐梓县,Guizhou,upstream,3211.323928429895,3211.323928429894,0.9999999999999996
520323,绥阳县,Guizhou,upstream,2557.484250347726,2557.484250347724,0.9999999999999991
520324,正安县,Guizhou,upstream,2585.053579485142,2585.0535794851376,0.9999999999999982
520325,道真仡佬族苗族自治县,Guizhou,upstream,2152.180182733649,2152.18018273365,1.0
520326,务川仡佬族苗族自治县,Guizhou,upstream,2787.7954778908065,2787.795477890802,0.9999999999999983
520327,凤冈县,Guizhou,upstream,1893.2761421193372,1893.2761421193377,1.0
520328,湄潭县,Guizhou,upstream,1862.7254799273755,1862.7254799273765,1.0
520329,余庆县,Guizhou,upstream,1620.7556953694673,1620.7556953694675,1.0
520330,习水县,Guizhou,upstream,3062.4662286327075,2246.440468351191,0.7335396705269643
520381,赤水市,Guizhou,upstream,1870.7353953194063,0.0,0.0
520382,仁怀市,Guizhou,upstream,1789.1104381326447,1789.110438132644,0.9999999999999997
520402,西秀区,Guizhou,upstream,1723.839181145524,1723.8391811455258,1.0
520403,平坝区,Guizhou,upstream,996.893470727128,996.8934707271262,0.9999999999999982
520422,普定县,Guizhou,upstream,1084.6640813722454,1084.6640813722452,0.9999999999999998
520423,镇宁布依族苗族自治县,Guizhou,upstream,1703.0995660525787,1698.2639425117768,0.9971606924003804
520424,关岭布依族苗族自治县,Guizhou,upstream,1471.0104533296278,1467.1320540356164,0.9973634454566705
520425,紫云苗族布依族自治县,Guizhou,upstream,2271.1849067190506,2271.1846777970454,0.9999998992059147
520502,七星关区,Guizhou,upstream,3410.040406035983,3410.0404060359792,0.9999999999999989
520521,大方县,Guizhou,upstream,3503.1598300256915,3503.159830025691,0.9999999999999999
520522,黔西市,Guizhou,upstream,2566.2345280598975,2566.2345280598956,0.9999999999999993
520523,金沙县,Guizhou,upstream,2511.897898442088,2511.8978984420864,0.9999999999999994
520524,织金县,Guizhou,upstream,2874.5424156273143,2874.5424156273157,1.0
520525,纳雍县,Guizhou,upstream,2446.616523398607,2446.6165233986058,0.9999999999999994
520526,威宁彝族回族苗族自治县,Guizhou,upstream,6304.527244062177,6304.527244062177,1.0
520527,赫章县,Guizhou,upstream,3249.087758281894,3249.087758281897,1.0
520602,碧江区,Guizhou,upstream,1033.832142218508,1013.0432142957097,0.979891389449174
520603,万山区,Guizhou,upstream,828.2175948185628,778.2444160142022,0.9396617759427
520621,江口县,Guizhou,upstream,1875.6130367654214,1875.6130367654205,0.9999999999999996
520622,玉屏侗族自治县,Guizhou,upstream,529.1036173937127,454.7442827843086,0.859461677892721
520623,石阡县,Guizhou,upstream,2160.7997534644905,2160.7997534644905,1.0
520624,思南县,Guizhou,upstream,2207.290509322561,2207.2905093225627,1.0
520625,印江土家族苗族自治县,Guizhou,upstream,1976.687112836569,1976.6871128365708,1.0
520626,德江县,Guizhou,upstream,2071.9411640120247,2071.9411640120247,1.0
520627,沿河土家族自治县,Guizhou,upstream,2472.2347169767577,2472.2347169767563,0.9999999999999994
520628,松桃苗族自治县,Guizhou,upstream,2866.9988600057795,2866.998860005777,0.999999999999999
522301,兴义市,Guizhou,upstream,2917.7501712433673,2349.450689779114,0.8052268192577712
522302,兴仁市,Guizhou,upstream,1783.9254998359256,1783.9254998359274,1.0
522323,普安县,Guizhou,upstream,1453.3347674032555,1453.3347674032568,1.0
522324,晴隆县,Guizhou,upstream,1300.8499003599281,1300.8499003599284,1.0
522325,贞丰县,Guizhou,upstream,1501.25016785842,1494.652503886045,0.9956052201600839
522326,望谟县,Guizhou,upstream,3022.7480006172973,2515.683607740998,0.8322505241016624
522327,册亨县,Guizhou,upstream,2609.9083101977576,585.3716866728389,0.22428821900968782
522328,安龙县,Guizhou,upstream,2244.732416741946,2243.411934414224,0.9994117417658009
522601,凯里市,Guizhou,upstream,1565.054035584654,1300.2730011763408,0.8308166821157715
522622,黄平县,Guizhou,upstream,1656.0806312654486,1656.0806312654495,1.0
522623,施秉县,Guizhou,upstream,1546.1876877016905,1423.6909403732839,0.9207749820395412
522624,三穗县,Guizhou,upstream,1030.3883976402215,0.0,0.0
522625,镇远县,Guizhou,upstream,1892.3352486724782,1358.6677321054103,0.717984687469385
522626,岑巩县,Guizhou,upstream,1473.0440658491448,1469.3564096285947,0.9974965744025965
522627,天柱县,Guizhou,upstream,2208.589020782352,0.0,0.0
522628,锦屏县,Guizhou,upstream,1616.1345548440083,0.0,0.0
522629,剑河县,Guizhou,upstream,2157.3142934076295,0.0,0.0
522630,台江县,Guizhou,upstream,1081.7189785237945,150.93528671148064,0.13953280815823324
522631,黎平县,Guizhou,upstream,4415.634918464763,0.0,0.0
522632,榕江县,Guizhou,upstream,3308.845711435461,0.0,0.0
522633,从江县,Guizhou,upstream,3224.615806497778,0.5704183969123036,0.0001768949949829307
522634,雷山县,Guizhou,upstream,1189.2692763677867,0.0,0.0
522635,麻江县,Guizhou,upstream,954.3631923751573,954.3631923751577,1.0
522636,丹寨县,Guizhou,upstream,942.4689284071517,220.9883810557992,0.23447816091856455
522701,都匀市,Guizhou,upstream,2298.526485425486,2255.23078421452,0.9811637144555455
522702,福泉市,Guizhou,upstream,1696.339886385428,1696.33988638543,1.0
522722,荔波县,Guizhou,upstream,2410.8661248149797,2169.7056444458026,0.8999693604356879
522723,贵定县,Guizhou,upstream,1622.1239332097764,1622.1239332097762,0.9999999999999999
522725,瓮安县,Guizhou,upstream,1957.794043667394,1957.794043667395,1.0
522726,独山县,Guizhou,upstream,2432.970248809221,2213.904160233893,0.909959405100598
522727,平塘县,Guizhou,upstream,2792.1238102997236,2792.1238102997254,1.0
522728,罗甸县,Guizhou,upstream,3010.316634802999,3010.316634802999,1.0
522729,长顺县,Guizhou,upstream,1542.825649058108,1542.825649058108,1.0
522730,龙里县,Guizhou,upstream,1532.1619141317237,1532.1619141317228,0.9999999999999994
522731,惠水县,Guizhou,upstream,2477.432694992243,2477.4326949922433,1.0
522732,三都水族自治县,Guizhou,upstream,2382.1843007193047,1037.4749709092605,0.4355141500160139
530102,五华区,Yunnan,upstream,396.36755284558024,396.36755284558035,1.0
530103,盘龙区,Yunnan,upstream,845.2672476897496,845.2672476897503,1.0
530111,官渡区,Yunnan,upstream,637.5442560715348,637.5442560715354,1.0
530112,西山区,Yunnan,upstream,896.8366247812754,896.8366247812752,0.9999999999999998
530113,东川区,Yunnan,upstream,1865.9973410292796,1865.9973410292796,1.0
530114,呈贡区,Yunnan,upstream,498.92582783670866,498.9258278367084,0.9999999999999994
530115,晋宁区,Yunnan,upstream,1338.2043968300597,1338.204396830059,0.9999999999999994
530124,富民县,Yunnan,upstream,993.8550656905281,993.8550656905286,1.0
530125,宜良县,Yunnan,upstream,1914.0469721238494,1914.046972123848,0.9999999999999993
530126,石林彝族自治县,Yunnan,upstream,1681.5173233786998,1681.517323378698,0.9999999999999989
530127,嵩明县,Yunnan,upstream,828.628581215255,828.6285812152547,0.9999999999999996
530128,禄劝彝族苗族自治县,Yunnan,upstream,4224.648114108652,3026.235912099849,0.716328515502491
530129,寻甸回族彝族自治县,Yunnan,upstream,3598.1032655473746,3598.1032655473728,0.9999999999999994
530181,安宁市,Yunnan,upstream,1299.9625274505431,1258.221761184722,0.967890792707939
530302,麒麟区,Yunnan,upstream,1546.5708979149517,1546.5708979149522,1.0
530303,沾益区,Yunnan,upstream,2813.0319360952844,2813.031936095283,0.9999999999999996
530304,马龙区,Yunnan,upstream,1593.3386286335447,1593.338628633545,1.0
530322,陆良县,Yunnan,upstream,1992.1493491146698,1992.1493491146691,0.9999999999999997
530323,师宗县,Yunnan,upstream,2771.7691232979646,2769.6124908706815,0.9992219292692326
530324,罗平县,Yunnan,upstream,3009.5856606154784,2996.742039513717,0.995732428795818
530325,富源县,Yunnan,upstream,3251.50426303596,3251.5042630359576,0.9999999999999993
530326,会泽县,Yunnan,upstream,5882.977238071857,5882.977238071862,1.0
530381,宣威市,Yunnan,upstream,6052.642141131481,6052.6421411314805,0.9999999999999999
530402,红塔区,Yunnan,upstream,945.2645972757939,945.264597275793,0.999999999999999
530403,江川区,Yunnan,upstream,808.3589964330923,808.3589964330929,1.0
530423,通海县,Yunnan,upstream,740.5123470420478,740.5123470420481,1.0
530424,华宁县,Yunnan,upstream,1250.0525445859546,1250.052544585955,1.0
530425,易门县,Yunnan,upstream,1527.0739383262228,865.2765590235196,0.56662387937281
530426,峨山彝族自治县,Yunnan,upstream,1931.074273201745,651.97761400465,0.3376243073880649
530427,新平彝族傣族自治县,Yunnan,upstream,4262.617886121524,3283.954384657717,0.7704078743135303
530428,元江哈尼族彝族傣族自治县,Yunnan,upstream,2716.636585289255,2355.1510550050502,0.8669363682129329
530481,澄江市,Yunnan,upstream,755.9941350855656,755.9941350855661,1.0
530502,隆阳区,Yunnan,upstream,4831.736449266627,3195.5715254497154,0.6613712397195728
530521,施甸县,Yunnan,upstream,1937.6917035292886,1827.0249685330289,0.9428873361047618
530523,龙陵县,Yunnan,upstream,2818.3144137918457,803.168082904151,0.2849817177862509
530524,昌宁县,Yunnan,upstream,3773.6121894261605,3254.3831332370787,0.8624052949468454
530581,腾冲市,Yunnan,upstream,5709.557063292552,1318.9453799759776,0.231006602676001
530602,昭阳区,Yunnan,upstream,2163.7140137784877,2163.714013778488,1.0
530621,鲁甸县,Yunnan,upstream,1485.72922821885,1485.7292282188498,0.9999999999999999
530622,巧家县,Yunnan,upstream,3202.700650502521,3202.700650502523,1.0
530623,盐津县,Yunnan,upstream,2021.9137894999901,2021.9137894999903,1.0
530624,大关县,Yunnan,upstream,1717.8075093833124,1717.8075093833118,0.9999999999999996
530625,永善县,Yunnan,upstream,2779.282585237608,2779.2825852376036,0.9999999999999983
530626,绥江县,Yunnan,upstream,751.4730953679343,735.4319929917144,0.9786537901688072
530627,镇雄县,Yunnan,upstream,3699.4952391538677,3699.4952391538686,1.0
530628,彝良县,Yunnan,upstream,2802.565461651461,2802.565461651463,1.0
530629,威信县,Yunnan,upstream,1394.329148556803,1394.3291485568025,0.9999999999999997
530681,水富市,Yunnan,upstream,438.28853163946775,415.73390919851624,0.9485393278336912
530702,古城区,Yunnan,upstream,1267.4379959079458,1267.4379959079458,1.0
530721,玉龙纳西族自治县,Yunnan,upstream,6195.543291547791,3484.130123204828,0.5623607098279853
530722,永胜县,Yunnan,upstream,4926.844678674715,4340.2083389039835,0.8809306202994545
530723,华坪县,Yunnan,upstream,2143.3953171670564,1842.4588448809352,0.8595982412223091
530724,宁蒗彝族自治县,Yunnan,upstream,6030.084588635176,6030.084588635182,1.0
530802,思茅区,Yunnan,upstream,3863.780683989546,1781.6573739842515,0.461117625378416
530821,宁洱哈尼族彝族自治县,Yunnan,upstream,3677.8605111932648,731.6685301893294,0.19893862966323944
530822,墨江哈尼族自治县,Yunnan,upstream,5262.058918047229,710.9785677772023,0.13511414046292156
530823,景东彝族自治县,Yunnan,upstream,4448.233828801907,705.9261617843443,0.158698078597743
530824,景谷傣族彝族自治县,Yunnan,upstream,7527.35312497441,555.5985627107054,0.0738106148982607
530825,镇沅彝族哈尼族拉祜族自治县,Yunnan,upstream,4137.5600870026965,366.1559754824386,0.08849562732216097
530826,江城哈尼族彝族自治县,Yunnan,upstream,3444.077173368255,255.5119265868173,0.07418879244710146
530827,孟连傣族拉祜族佤族自治县,Yunnan,upstream,1896.2891550408735,1890.4158087651217,0.9969027158858453
530828,澜沧拉祜族自治县,Yunnan,upstream,8740.982444849356,3095.6546131550567,0.3541540819566773
530829,西盟佤族自治县,Yunnan,upstream,1258.322449841556,1258.3224498415545,0.9999999999999989
530902,临翔区,Yunnan,upstream,2562.1661844094115,19.681040057730005,0.007681406529165693
530921,凤庆县,Yunnan,upstream,3308.7297267533017,1420.238923240195,0.42923993209738753
530922,云县,Yunnan,upstream,3685.6223924376363,460.05661833053995,0.12482467527723663
530923,永德县,Yunnan,upstream,3225.2343096290383,3225.2343096290406,1.0
530924,镇康县,Yunnan,upstream,2527.8082046481386,2519.2417627372347,0.9966111187173331
530925,双江拉祜族佤族布朗族傣族自治县,Yunnan,upstream,2165.891083078115,181.04116420301543,0.0835873814789079
530926,耿马傣族佤族自治县,Yunnan,upstream,3702.453290915661,3678.3286812586916,0.9934841555689139
530927,沧源佤族自治县,Yunnan,upstream,2493.0984216219254,2202.335767676159,0.8833729741978633
532301,楚雄市,Yunnan,upstream,4435.724753097684,1457.4427591595477,0.3285692508629495
532322,双柏县,Yunnan,upstream,3886.258768644943,1131.7517769505027,0.2912188416483447
532323,牟定县,Yunnan,upstream,1447.8256180024864,87.72764137584491,0.06059268484065065
532324,南华县,Yunnan,upstream,2265.8747894322987,476.93297426194397,0.2104851408764015
532325,姚安县,Yunnan,upstream,1696.6882569200573,0.0,0.0
532326,大姚县,Yunnan,upstream,4036.9953349007774,259.28211290623653,0.06422650793392835
532327,永仁县,Yunnan,upstream,2141.1257334993397,12.007736497113331,0.005608141693523312
532328,元谋县,Yunnan,upstream,2027.9730300563526,861.0239635134293,0.42457367566150694
532329,武定县,Yunnan,upstream,2938.266008507076,508.8510957003619,0.1731807447750136
532331,禄丰市,Yunnan,upstream,3538.1855111700534,557.5122079996764,0.1575700895952488
532501,个旧市,Yunnan,upstream,1565.0845633577223,1258.5134709169888,0.8041185124316746
532502,开远市,Yunnan,upstream,1937.3349961002764,1937.334996100275,0.9999999999999993
532503,蒙自市,Yunnan,upstream,2164.3015668902544,2107.3832434051815,0.9737012972887806
532504,弥勒市,Yunnan,upstream,3911.650947452068,3911.6509474520694,1.0
532523,屏边苗族自治县,Yunnan,upstream,1845.90123170434,1437.6862220203247,0.778853276289812
