adcode,name_zh,level,province,reach,prefecture_zh,area_km2,county_id
511403,彭山区,district,Sichuan,upstream,眉山市,462.37998930917416,511403
511421,仁寿县,district,Sichuan,upstream,眉山市,2614.316793698453,511421
511423,洪雅县,district,Sichuan,upstream,眉山市,1943.0514621113,511423
511424,丹棱县,district,Sichuan,upstream,眉山市,459.6679308117383,511424
511425,青神县,district,Sichuan,upstream,眉山市,387.0629212240815,511425
511502,翠屏区,district,Sichuan,upstream,宜宾市,1523.3433097326372,511502
511503,南溪区,district,Sichuan,upstream,宜宾市,676.6723536767886,511503
511504,叙州区,district,Sichuan,upstream,宜宾市,2575.927433017289,511504
511523,江安县,district,Sichuan,upstream,宜宾市,948.3104876915728,511523
511524,长宁县,district,Sichuan,upstream,宜宾市,945.5129786538804,511524
511525,高县,district,Sichuan,upstream,宜宾市,1323.9673764284375,511525
511526,珙县,district,Sichuan,upstream,宜宾市,1148.2456940981563,511526
511527,筠连县,district,Sichuan,upstream,宜宾市,1253.9551326889768,511527
511528,兴文县,district,Sichuan,upstream,宜宾市,1379.330810126168,511528
511529,屏山县,district,Sichuan,upstream,宜宾市,1510.5442935915896,511529
511602,广安区,district,Sichuan,upstream,广安市,1027.7398421193184,511602
511603,前锋区,district,Sichuan,upstream,广安市,504.04566911868005,511603
511621,岳池县,district,Sichuan,upstream,广安市,1478.507212357934,511621
511622,武胜县,district,Sichuan,upstream,广安市,957.0597009893188,511622
511623,邻水县,district,Sichuan,upstream,广安市,1913.7387001228492,511623
511681,华蓥市,district,Sichuan,upstream,广安市,465.7924924194099,511681
511702,通川区,district,Sichuan,upstream,达州市,878.0800544576304,511702
511703,达川区,district,Sichuan,upstream,达州市,2252.8157721497773,511703
511722,宣汉县,district,Sichuan,upstream,达州市,4271.97705486126,511722
511723,开江县,district,Sichuan,upstream,达州市,1030.7948244392924,511723
511724,大竹县,district,Sichuan,upstream,达州市,2086.3875256666506,511724
511725,渠县,district,Sichuan,upstream,达州市,2018.372157521027,511725
511781,万源市,district,Sichuan,upstream,达州市,4056.304837133731,511781
511802,雨城区,district,Sichuan,upstream,雅安市,1064.404460538911,511802
511803,名山区,district,Sichuan,upstream,雅安市,612.370739013254,511803
511822,荥经县,district,Sichuan,upstream,雅安市,1773.881418678693,511822
511823,汉源县,district,Sichuan,upstream,雅安市,2181.6599624402475,511823
511824,石棉县,district,Sichuan,upstream,雅安市,2673.534799765238,511824
511825,天全县,district,Sichuan,upstream,雅安市,2379.528881092852,511825
511826,芦山县,district,Sichuan,upstream,雅安市,1198.6447001856193,511826
511827,宝兴县,district,Sichuan,upstream,雅安市,3121.460837032893,511827
511902,巴州区,district,Sichuan,upstream,巴中市,1400.5282259502824,511902
511903,恩阳区,district,Sichuan,upstream,巴中市,1167.3217357322283,511903
511921,通江县,district,Sichuan,upstream,巴中市,4105.124080625639,511921
511922,南江县,district,Sichuan,upstream,巴中市,3398.680938137181,511922
511923,平昌县,district,Sichuan,upstream,巴中市,2229.225564684,511923
512002,雁江区,district,Sichuan,upstream,资阳市,1636.475393399623,512002
512021,安岳县,district,Sichuan,upstream,资阳市,2692.5415713569455,512021
512022,乐至县,district,Sichuan,upstream,资阳市,1427.6079538225815,512022
513201,马尔康市,district,Sichuan,upstream,阿坝藏族羌族自治州,6612.765741413165,513201
513221,汶川县,district,Sichuan,upstream,阿坝藏族羌族自治州,4083.4800836025456,513221
513222,理县,district,Sichuan,upstream,阿坝藏族羌族自治州,4344.09907653377,513222
513223,茂县,district,Sichuan,upstream,阿坝藏族羌族自治州,3880.0519652365538,513223
513224,松潘县,district,Sichuan,upstream,阿坝藏族羌族自治州,8327.671521857963,513224
513225,九寨沟县,district,Sichuan,upstream,阿坝藏族羌族自治州,5277.514459428252,513225
513226,金川县,district,Sichuan,upstream,阿坝藏族羌族自治州,5370.269883899706,513226
513227,小金县,district,Sichuan,upstream,阿坝藏族羌族自治州,5558.2024955260285,513227
513228,黑水县,district,Sichuan,upstream,阿坝藏族羌族自治州,4124.580010017145,513228
513230,壤塘县,district,Sichuan,upstream,阿坝藏族羌族自治州,6641.187711526178,513230
513231,阿坝县,district,Sichuan,upstream,阿坝藏族羌族自治州,10124.25467652069,513231
513232,若尔盖县,district,Sichuan,upstream,阿坝藏族羌族自治州,10343.279809895903,513232
513233,红原县,district,Sichuan,upstream,阿坝藏族羌族自治州,8345.41345044545,513233
513301,康定市,district,Sichuan,upstream,甘孜藏族自治州,11596.605667859754,513301
513322,泸定县,district,Sichuan,upstream,甘孜藏族自治州,2161.0125697692424,513322
513323,丹巴县,district,Sichuan,upstream,甘孜藏族自治州,4502.039936337504,513323
513324,九龙县,district,Sichuan,upstream,甘孜藏族自治州,6781.881528315309,513324
513325,雅江县,district,Sichuan,upstream,甘孜藏族自治州,7452.035055086942,513325
513326,道孚县,district,Sichuan,upstream,甘孜藏族自治州,7037.911961501421,513326
513327,炉霍县,district,Sichuan,upstream,甘孜藏族自治州,4483.279155502852,513327
513328,甘孜县,district,Sichuan,upstream,甘孜藏族自治州,6835.1627681294285,513328
513329,新龙县,district,Sichuan,upstream,甘孜藏族自治州,9390.74087522089,513329
513330,德格县,district,Sichuan,upstream,甘孜藏族自治州,11433.952892652886,513330
513331,白玉县,district,Sichuan,upstream,甘孜藏族自治州,10258.551176569023,513331
513332,石渠县,district,Sichuan,upstream,甘孜藏族自治州,22397.700343187636,513332
513333,色达县,district,Sichuan,upstream,甘孜藏族自治州,8811.017830124652,513333
513334,理塘县,district,Sichuan,upstream,甘孜藏族自治州,14035.681761812253,513334
513335,巴塘县,district,Sichuan,upstream,甘孜藏族自治州,7706.869833060466,513335
513336,乡城县,district,Sichuan,upstream,甘孜藏族自治州,4905.003470768667,513336
513337,稻城县,district,Sichuan,upstream,甘孜藏族自治州,7084.889236966505,513337
513338,得荣县,district,Sichuan,upstream,甘孜藏族自治州,2921.5900685967763,513338
513401,西昌市,district,Sichuan,upstream,凉山彝族自治州,2897.683875771741,513401
513422,木里藏族自治县,district,Sichuan,upstream,凉山彝族自治州,13208.875083924278,513422
513423,盐源县,district,Sichuan,upstream,凉山彝族自治州,8417.292151769263,513423
513424,德昌县,district,Sichuan,upstream,凉山彝族自治州,2286.8719256080053,513424
513425,会理市,district,Sichuan,upstream,凉山彝族自治州,4540.933766695033,513425
513426,会东县,district,Sichuan,upstream,凉山彝族自治州,3228.1281551478396,513426
513427,宁南县,district,Sichuan,upstream,凉山彝族自治州,1682.7049507131273,513427
513428,普格县,district,Sichuan,upstream,凉山彝族自治州,1901.4154969186218,513428
513429,布拖县,district,Sichuan,upstream,凉山彝族自治州,1692.4851165132452,513429
513430,金阳县,district,Sichuan,upstream,凉山彝族自治州,1587.993687974809,513430
513431,昭觉县,district,Sichuan,upstream,凉山彝族自治州,2556.0620860329664,513431
513432,喜德县,district,Sichuan,upstream,凉山彝族自治州,2101.4149048487257,513432
513433,冕宁县,district,Sichuan,upstream,凉山彝族自治州,4396.29779247644,513433
513434,越西县,district,Sichuan,upstream,凉山彝族自治州,2271.2595772399836,513434
513435,甘洛县,district,Sichuan,upstream,凉山彝族自治州,2142.4599477323245,513435
513436,美姑县,district,Sichuan,upstream,凉山彝族自治州,2515.417970615768,513436
513437,雷波县,district,Sichuan,upstream,凉山彝族自治州,2834.125108966939,513437
520102,南明区,district,Guizhou,upstream,贵阳市,205.11948164158628,520102
520103,云岩区,district,Guizhou,upstream,贵阳市,91.81037738114034,520103
520111,花溪区,district,Guizhou,upstream,贵阳市,961.7029526007525,520111
520112,乌当区,district,Guizhou,upstream,贵阳市,684.3265215136583,520112
520113,白云区,district,Guizhou,upstream,贵阳市,269.50277668699925,520113
520115,观山湖区,district,Guizhou,upstream,贵阳市,307.0461061356856,520115
520121,开阳县,district,Guizhou,upstream,贵阳市,2033.1067271285374,520121
520122,息烽县,district,Guizhou,upstream,贵阳市,1028.5467175031802,520122
520123,修文县,district,Guizhou,upstream,贵阳市,1083.6216134296392,520123
520181,清镇市,district,Guizhou,upstream,贵阳市,1385.2419994133627,520181
520201,钟山区,district,Guizhou,upstream,六盘水市,1069.2023314673402,520201
520203,六枝特区,district,Guizhou,upstream,六盘水市,1798.9733868484168,520203
520221,水城区,district,Guizhou,upstream,六盘水市,3013.473596834265,520221
520281,盘州市,district,Guizhou,upstream,六盘水市,4031.7318470841096,520281
520302,红花岗区,district,Guizhou,upstream,遵义市,1399.165654471547,520302
520303,汇川区,district,Guizhou,upstream,遵义市,1514.324017694856,520303
520304,播州区,district,Guizhou,upstream,遵义市,2473.6290853208957,520304
520322,桐梓县,district,Guizhou,upstream,遵义市,3211.323928429895,520322
520323,绥阳县,district,Guizhou,upstream,遵义市,2557.484250347726,520323
520324,正安县,district,Guizhou,upstream,遵义市,2585.053579485142,520324
520325,道真仡佬族苗族自治县,district,Guizhou,upstream,遵义市,2152.180182733649,520325
520326,务川仡佬族苗族自治县,district,Guizhou,upstream,遵义市,2787.7954778908065,520326
520327,凤冈县,district,Guizhou,upstream,遵义市,1893.2761421193372,520327
520328,湄潭县,district,Guizhou,upstream,遵义市,1862.7254799273755,520328
520329,余庆县,district,Guizhou,upstream,遵义市,1620.7556953694673,520329
520330,习水县,district,Guizhou,upstream,遵义市,3062.4662286327075,520330
520381,赤水市,district,Guizhou,upstream,遵义市,1870.7353953194063,520381
520382,仁怀市,district,Guizhou,upstream,遵义市,1789.1104381326447,520382
520402,西秀区,district,Guizhou,upstream,安顺市,1723.839181145524,520402
520403,平坝区,district,Guizhou,upstream,安顺市,996.893470727128,520403
520422,普定县,district,Guizhou,upstream,安顺市,1084.6640813722454,520422
520423,镇宁布依族苗族自治县,district,Guizhou,upstream,安顺市,1703.0995660525787,520423
520424,关岭布依族苗族自治县,district,Guizhou,upstream,安顺市,1471.0104533296278,520424
520425,紫云苗族布依族自治县,district,Guizhou,upstream,安顺市,2271.1849067190506,520425
520502,七星关区,district,Guizhou,upstream,毕节市,3410.040406035983,520502
520521,大方县,district,Guizhou,upstream,毕节市,3503.1598300256915,520521
520522,黔西市,district,Guizhou,upstream,毕节市,2566.2345280598975,520522
520523,金沙县,district,Guizhou,upstream,毕节市,2511.897898442088,520523
520524,织金县,district,Guizhou,upstream,毕节市,2874.5424156273143,520524
520525,纳雍县,district,Guizhou,upstream,毕节市,2446.616523398607,520525
520526,威宁彝族回族苗族自治县,district,Guizhou,upstream,毕节市,6304.527244062177,520526
520527,赫章县,district,Guizhou,upstream,毕节市,3249.087758281894,520527
520602,碧江区,district,Guizhou,upstream,铜仁市,1033.832142218508,520602
520603,万山区,district,Guizhou,upstream,铜仁市,828.2175948185628,520603
520621,江口县,district,Guizhou,upstream,铜仁市,1875.6130367654214,520621
520622,玉屏侗族自治县,district,Guizhou,upstream,铜仁市,529.1036173937127,520622
520623,石阡县,district,Guizhou,upstream,铜仁市,2160.7997534644905,520623
520624,思南县,district,Guizhou,upstream,铜仁市,2207.290509322561,520624
520625,印江土家族苗族自治县,district,Guizhou,upstream,铜仁市,1976.687112836569,520625
520626,德江县,district,Guizhou,upstream,铜仁市,2071.9411640120247,520626
520627,沿河土家族自治县,district,Guizhou,upstream,铜仁市,2472.2347169767577,520627
520628,松桃苗族自治县,district,Guizhou,upstream,铜仁市,2866.9988600057795,520628
522301,兴义市,district,Guizhou,upstream,黔西南布依族苗族自治州,2917.7501712433673,522301
522302,兴仁市,district,Guizhou,upstream,黔西南布依族苗族自治州,1783.9254998359256,522302
522323,普安县,district,Guizhou,upstream,黔西南布依族苗族自治州,1453.3347674032555,522323
522324,晴隆县,district,Guizhou,upstream,黔西南布依族苗族自治州,1300.8499003599281,522324
522325,贞丰县,district,Guizhou,upstream,黔西南布依族苗族自治州,1501.25016785842,522325
522326,望谟县,district,Guizhou,upstream,黔西南布依族苗族自治州,3022.7480006172973,522326
522327,册亨县,district,Guizhou,upstream,黔西南布依族苗族自治州,2609.9083101977576,522327
522328,安龙县,district,Guizhou,upstream,黔西南布依族苗族自治州,2244.732416741946,522328
522601,凯里市,district,Guizhou,upstream,黔东南苗族侗族自治州,1565.054035584654,522601
522622,黄平县,district,Guizhou,upstream,黔东南苗族侗族自治州,1656.0806312654486,522622
522623,施秉县,district,Guizhou,upstream,黔东南苗族侗族自治州,1546.1876877016905,522623
522624,三穗县,district,Guizhou,upstream,黔东南苗族侗族自治州,1030.3883976402215,522624
522625,镇远县,district,Guizhou,upstream,黔东南苗族侗族自治州,1892.3352486724782,522625
522626,岑巩县,district,Guizhou,upstream,黔东南苗族侗族自治州,1473.0440658491448,522626
522627,天柱县,district,Guizhou,upstream,黔东南苗族侗族自治州,2208.589020782352,522627
522628,锦屏县,district,Guizhou,upstream,黔东南苗族侗族自治州,1616.1345548440083,522628
522629,剑河县,district,Guizhou,upstream,黔东南苗族侗族自治州,2157.3142934076295,522629
522630,台江县,district,Guizhou,upstream,黔东南苗族侗族自治州,1081.7189785237945,522630
522631,黎平县,district,Guizhou,upstream,黔东南苗族侗族自治州,4415.634918464763,522631
522632,榕江县,district,Guizhou,upstream,黔东南苗族侗族自治州,3308.845711435461,522632
522633,从江县,district,Guizhou,upstream,黔东南苗族侗族自治州,3224.615806497778,522633
522634,雷山县,district,Guizhou,upstream,黔东南苗族侗族自治州,1189.2692763677867,522634
522635,麻江县,district,Guizhou,upstream,黔东南苗族侗族自治州,954.3631923751573,522635
522636,丹寨县,district,Guizhou,upstream,黔东南苗族侗族自治州,942.4689284071517,522636
522701,都匀市,district,Guizhou,upstream,黔南布依族苗族自治州,2298.526485425486,522701
522702,福泉市,district,Guizhou,upstream,黔南布依族苗族自治州,1696.339886385428,522702
522722,荔波县,district,Guizhou,upstream,黔南布依族苗族自治州,2410.8661248149797,522722
522723,贵定县,district,Guizhou,upstream,黔南布依族苗族自治州,1622.1239332097764,522723
522725,瓮安县,district,Guizhou,upstream,黔南布依族苗族自治州,1957.794043667394,522725
522726,独山县,district,Guizhou,upstream,黔南布依族苗族自治州,2432.970248809221,522726
522727,平塘县,district,Guizhou,upstream,黔南布依族苗族自治州,2792.1238102997236,522727
522728,罗甸县,district,Guizhou,upstream,黔南布依族苗族自治州,3010.316634802999,522728
522729,长顺县,district,Guizhou,upstream,黔南布依族苗族自治州,1542.825649058108,522729
522730,龙里县,district,Guizhou,upstream,黔南布依族苗族自治州,1532.1619141317237,522730
522731,惠水县,district,Guizhou,upstream,黔南布依族苗族自治州,2477.432694992243,522731
522732,三都水族自治县,district,Guizhou,upstream,黔南布依族苗族自治州,2382.1843007193047,522732
530102,五华区,district,Yunnan,upstream,昆明市,396.36755284558024,530102
530103,盘龙区,district,Yunnan,upstream,昆明市,845.2672476897496,530103
530111,官渡区,district,Yunnan,upstream,昆明市,637.5442560715348,530111
530112,西山区,district,Yunnan,upstream,昆明市,896.8366247812754,530112
530113,东川区,district,Yunnan,upstream,昆明市,1865.9973410292796,530113
530114,呈贡区,district,Yunnan,upstream,昆明市,498.92582783670866,530114
530115,晋宁区,district,Yunnan,upstream,昆明市,1338.2043968300597,530115
530124,富民县,district,Yunnan,upstream,昆明市,993.8550656905281,530124
530125,宜良县,district,Yunnan,upstream,昆明市,1914.0469721238494,530125
530126,石林彝族自治县,district,Yunnan,upstream,昆明市,1681.5173233786998,530126
530127,嵩明县,district,Yunnan,upstream,昆明市,828.628581215255,530127
530128,禄劝彝族苗族自治县,district,Yunnan,upstream,昆明市,4224.648114108652,530128
530129,寻甸回族彝族自治县,district,Yunnan,upstream,昆明市,3598.1032655473746,530129
530181,安宁市,district,Yunnan,upstream,昆明市,1299.9625274505431,530181
530302,麒麟区,district,Yunnan,upstream,曲靖市,1546.5708979149517,530302
530303,沾益区,district,Yunnan,upstream,曲靖市,2813.0319360952844,530303
530304,马龙区,district,Yunnan,upstream,曲靖市,1593.3386286335447,530304
530322,陆良县,district,Yunnan,upstream,曲靖市,1992.1493491146698,530322
530323,师宗县,district,Yunnan,upstream,曲靖市,2771.7691232979646,530323
530324,罗平县,district,Yunnan,upstream,曲靖市,3009.5856606154784,530324
530325,富源县,district,Yunnan,upstream,曲靖市,3251.50426303596,530325
530326,会泽县,district,Yunnan,upstream,曲靖市,5882.977238071857,530326
530381,宣威市,district,Yunnan,upstream,曲靖市,6052.642141131481,530381
530402,红塔区,district,Yunnan,upstream,玉溪市,945.2645972757939,530402
530403,江川区,district,Yunnan,upstream,玉溪市,808.3589964330923,530403
530423,通海县,district,Yunnan,upstream,玉溪市,740.5123470420478,530423
530424,华宁县,district,Yunnan,upstream,玉溪市,1250.0525445859546,530424
530425,易门县,district,Yunnan,upstream,玉溪市,1527.0739383262228,530425
530426,峨山彝族自治县,district,Yunnan,upstream,玉溪市,1931.074273201745,530426
530427,新平彝族傣族自治县,district,Yunnan,upstream,玉溪市,4262.617886121524,530427
530428,元江哈尼族彝族傣族自治县,district,Yunnan,upstream,玉溪市,2716.636585289255,530428
530481,澄江市,district,Yunnan,upstream,玉溪市,755.9941350855656,530481
530502,隆阳区,district,Yunnan,upstream,保山市,4831.736449266627,530502
530521,施甸县,district,Yunnan,upstream,保山市,1937.6917035292886,530521
530523,龙陵县,district,Yunnan,upstream,保山市,2818.3144137918457,530523
530524,昌宁县,district,Yunnan,upstream,保山市,3773.6121894261605,530524
530581,腾冲市,district,Yunnan,upstream,保山市,5709.557063292552,530581
530602,昭阳区,district,Yunnan,upstream,昭通市,2163.7140137784877,530602
530621,鲁甸县,district,Yunnan,upstream,昭通市,1485.72922821885,530621
530622,巧家县,district,Yunnan,upstream,昭通市,3202.700650502521,530622
530623,盐津县,district,Yunnan,upstream,昭通市,2021.9137894999901,530623
530624,大关县,district,Yunnan,upstream,昭通市,1717.8075093833124,530624
530625,永善县,district,Yunnan,upstream,昭通市,2779.282585237608,530625
530626,绥江县,district,Yunnan,upstream,昭通市,751.4730953679343,530626
530627,镇雄县,district,Yunnan,upstream,昭通市,3699.4952391538677,530627
530628,彝良县,district,Yunnan,upstream,昭通市,2802.565461651461,530628
530629,威信县,district,Yunnan,upstream,昭通市,1394.329148556803,530629
530681,水富市,district,Yunnan,upstream,昭通市,438.28853163946775,530681
530702,古城区,district,Yunnan,upstream,丽江市,1267.4379959079458,530702
530721,玉龙纳西族自治县,district,Yunnan,upstream,丽江市,6195.543291547791,530721
530722,永胜县,district,Yunnan,upstream,丽江市,4926.844678674715,530722
530723,华坪县,district,Yunnan,upstream,丽江市,2143.3953171670564,530723
530724,宁蒗彝族自治县,district,Yunnan,upstream,丽江市,6030.084588635176,530724
530802,思茅区,district,Yunnan,upstream,普洱市,3863.780683989546,530802
530821,宁洱哈尼族彝族自治县,district,Yunnan,upstream,普洱市,3677.8605111932648,530821
530822,墨江哈尼族自治县,district,Yunnan,upstream,普洱市,5262.058918047229,530822
530823,景东彝族自治县,district,Yunnan,upstream,普洱市,4448.233828801907,530823
530824,景谷傣族彝族自治县,district,Yunnan,upstream,普洱市,7527.35312497441,530824
530825,镇沅彝族哈尼族拉祜族自治县,district,Yunnan,upstream,普洱市,4137.5600870026965,530825
530826,江城哈尼族彝族自治县,district,Yunnan,upstream,普洱市,3444.077173368255,530826
530827,孟连傣族拉祜族佤族自治县,district,Yunnan,upstream,普洱市,1896.2891550408735,530827
530828,澜沧拉祜族自治县,district,Yunnan,upstream,普洱市,8740.982444849356,530828
530829,西盟佤族自治县,district,Yunnan,upstream,普洱市,1258.322449841556,530829
530902,临翔区,district,Yunnan,upstream,临沧市,2562.1661844094115,530902
530921,凤庆县,district,Yunnan,upstream,临沧市,3308.7297267533017,530921
530922,云县,district,Yunnan,upstream,临沧市,3685.6223924376363,530922
530923,永德县,district,Yunnan,upstream,临沧市,3225.2343096290383,530923
530924,镇康县,district,Yunnan,upstream,临沧市,2527.8082046481386,530924
530925,双江拉祜族佤族布朗族傣族自治县,district,Yunnan,upstream,临沧市,2165.891083078115,530925
530926,耿马傣族佤族自治县,district,Yunnan,upstream,临沧市,3702.453290915661,530926
530927,沧源佤族自治县,district,Yunnan,upstream,临沧市,2493.0984216219254,530927
532301,楚雄市,district,Yunnan,upstream,楚雄彝族自治州,4435.724753097684,532301
532322,双柏县,district,Yunnan,upstream,楚雄彝族自治州,3886.258768644943,532322
532323,牟定县,district,Yunnan,upstream,楚雄彝族自治州,1447.8256180024864,532323
532324,南华县,district,Yunnan,upstream,楚雄彝族自治州,2265.8747894322987,532324
532325,姚安县,district,Yunnan,upstream,楚雄彝族自治州,1696.6882569200573,532325
532326,大姚县,district,Yunnan,upstream,楚雄彝族自治州,4036.9953349007774,532326
532327,永仁县,district,Yunnan,upstream,楚雄彝族自治州,2141.1257334993397,532327
532328,元谋县,district,Yunnan,upstream,楚雄彝族自治州,2027.9730300563526,532328
532329,武定县,district,Yunnan,upstream,楚雄彝族自治州,2938.266008507076,532329
532331,禄丰市,district,Yunnan,upstream,楚雄彝族自治州,3538.1855111700534,532331
532501,个旧市,district,Yunnan,upstream,红河哈尼族彝族自治州,1565.0845633577223,532501
532502,开远市,district,Yunnan,upstream,红河哈尼族彝族自治州,1937.3349961002764,532502
532503,蒙自市,district,Yunnan,upstream,红河哈尼族彝族自治州,2164.3015668902544,532503
532504,弥勒市,district,Yunnan,upstream,红河哈尼族彝族自治州,3911.650947452068,532504
532523,屏边苗族自治县,district,Yunnan,upstream,红河哈尼族彝族自治州,1845.90123170434,532523
532524,建水县,district,Yunnan,upstream,红河哈尼族彝族自治州,3782.0407620646006,532524
532525,石屏县,district,Yunnan,upstream,红河哈尼族彝族自治州,3044.5158016354753,532525
532527,泸西县,district,Yunnan,upstream,红河哈尼族彝族自治州,1647.0970300808222,532527
532528,元阳县,district,Yunnan,upstream,红河哈尼族彝族自治州,2212.850616559691,532528
532529,红河县,district,Yunnan,upstream,红河哈尼族彝族自治州,2034.4807178655794,532529
532530,金平苗族瑶族傣族自治县,district,Yunnan,upstream,红河哈尼族彝族自治州,3612.591451613713,532530
532531,绿春县,district,Yunnan,upstream,红河哈尼族彝族自治州,3089.8838799088167,532531
532532,河口瑶族自治县,district,Yunnan,upstream,红河哈尼族彝族自治州,1332.3427623616867,532532
532601,文山市,district,Yunnan,upstream,文山壮族苗族自治州,2959.1043223315382,532601
532622,砚山县,district,Yunnan,upstream,文山壮族苗族自治州,3858.650848058538,532622
532623,西畴县,district,Yunnan,upstream,文山壮族苗族自治州,1502.5199139714935,532623
532624,麻栗坡县,district,Yunnan,upstream,文山壮族苗族自治州,2364.0547528853695,532624
532625,马关县,district,Yunnan,upstream,文山壮族苗族自治州,2673.6066182118175,532625
532626,丘北县,district,Yunnan,upstream,文山壮族苗族自治州,5048.457956256204,532626
532627,广南县,district,Yunnan,upstream,文山壮族苗族自治州,7762.8048281778265,532627
532628,富宁县,district,Yunnan,upstream,文山壮族苗族自治州,5269.773068642203,532628
532801,景洪市,district,Yunnan,upstream,西双版纳傣族自治州,6868.971034645894,532801
532822,勐海县,district,Yunnan,upstream,西双版纳傣族自治州,5366.61486634632,532822
532823,勐腊县,district,Yunnan,upstream,西双版纳傣族自治州,6826.261600304731,532823
532901,大理市,district,Yunnan,upstream,大理白族自治州,1739.1105344294872,532901
532922,漾濞彝族自治县,district,Yunnan,upstream,大理白族自治州,1861.8237846997579,532922
532923,祥云县,district,Yunnan,upstream,大理白族自治州,2431.1402101277727,532923
532924,宾川县,district,Yunnan,upstream,大理白族自治州,2530.641632214301,532924
532925,弥渡县,district,Yunnan,upstream,大理白族自治州,1527.1900344186745,532925
532926,南涧彝族自治县,district,Yunnan,upstream,大理白族自治州,1738.2372746534138,532926
532927,巍山彝族回族自治县,district,Yunnan,upstream,大理白族自治州,2181.020139385631,532927
532928,永平县,district,Yunnan,upstream,大理白族自治州,2789.192030279934,532928
532929,云龙县,district,Yunnan,upstream,大理白族自治州,4367.44259443527,532929
532930,洱源县,district,Yunnan,upstream,大理白族自治州,2530.1499262871835,532930
532931,剑川县,district,Yunnan,upstream,大理白族自治州,2236.7790503342053,532931
532932,鹤庆县,district,Yunnan,upstream,大理白族自治州,2362.5072797797075,532932
533102,瑞丽市,district,Yunnan,upstream,德宏傣族景颇族自治州,944.9120636899013,533102
533103,芒市,district,Yunnan,upstream,德宏傣族景颇族自治州,2897.5011525675673,533103
533122,梁河县,district,Yunnan,upstream,德宏傣族景颇族自治州,1136.0915581557836,533122
533123,盈江县,district,Yunnan,upstream,德宏傣族景颇族自治州,4319.301501253171,533123
533124,陇川县,district,Yunnan,upstream,德宏傣族景颇族自治州,1872.7284513617703,533124
533301,泸水市,district,Yunnan,upstream,怒江傈僳族自治州,3099.2745648956434,533301
533323,福贡县,district,Yunnan,upstream,怒江傈僳族自治州,2752.782467596053,533323
533324,贡山独龙族怒族自治县,district,Yunnan,upstream,怒江傈僳族自治州,4381.665085317635,533324
533325,兰坪白族普米族自治县,district,Yunnan,upstream,怒江傈僳族自治州,4370.390845031915,533325
533401,香格里拉市,district,Yunnan,upstream,迪庆藏族自治州,11428.945466468258,533401
533422,德钦县,district,Yunnan,upstream,迪庆藏族自治州,7303.061337820442,533422
533423,维西傈僳族自治县,district,Yunnan,upstream,迪庆藏族自治州,4481.258729201119,533423
